struct_id	relationship_name	orphanet_id	dise_name	dise_type	drug_name
960	indication	1590	Distal monosomy 13q	rare_genetic	doxorubicin
960	indication	1587	Monosomy 13q14	rare_genetic	doxorubicin
960	indication	1621	3q13 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	1620	Distal monosomy 3p	rare_genetic	doxorubicin
960	indication	1627	Deletion 5q35	rare_genetic	doxorubicin
960	indication	1581	Non-distal monosomy 10q	rare_genetic	doxorubicin
960	indication	1580	Distal monosomy 10p	rare_genetic	doxorubicin
960	indication	1001	2q37 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	1596	Distal monosomy 15q	rare_genetic	doxorubicin
960	indication	1617	2q24 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	1606	1p36 deletion syndrome	rare_genetic	doxorubicin
960	indication	251019	2q32q33 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	251028	2q33.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	250999	1q41q42 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	251014	2q31.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	251061	7q31 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	251066	8p11.2 deletion syndrome	rare_genetic	doxorubicin
960	indication	251071	8p23.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	251046	6p22 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	251056	6q25 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	250989	1q21.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	254351	Distal 7q11.23 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	254346	19p13.12 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	254525	Paternal 14q32.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	254528	Maternal 14q32.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261766	Partial deletion of chromosome 1	rare_genetic	doxorubicin
960	indication	261771	Partial deletion of chromosome 2	rare_genetic	doxorubicin
960	indication	261776	Partial deletion of chromosome 3	rare_genetic	doxorubicin
960	indication	261801	Partial deletion of chromosome 8	rare_genetic	doxorubicin
960	indication	261806	Partial deletion of chromosome 9	rare_genetic	doxorubicin
960	indication	261791	Partial deletion of chromosome 6	rare_genetic	doxorubicin
960	indication	261796	Partial deletion of chromosome 7	rare_genetic	doxorubicin
960	indication	261821	Partial deletion of the long arm of chromosome 12	rare_genetic	doxorubicin
960	indication	261826	Partial deletion of chromosome 16	rare_genetic	doxorubicin
960	indication	261811	Partial deletion of chromosome 10	rare_genetic	doxorubicin
960	indication	261816	Partial deletion of chromosome 11	rare_genetic	doxorubicin
960	indication	261836	Partial deletion of chromosome 18	rare_genetic	doxorubicin
960	indication	261831	Partial deletion of chromosome 17	rare_genetic	doxorubicin
960	indication	261846	Partial deletion of chromosome 20	rare_genetic	doxorubicin
960	indication	261841	Partial deletion of chromosome 19	rare_genetic	doxorubicin
960	indication	261866	Partial deletion of the short arm of chromosome 2	rare_genetic	doxorubicin
960	indication	261857	Partial deletion of the short arm of chromosome 1	rare_genetic	doxorubicin
960	indication	261875	Partial deletion of the short arm of chromosome 3	rare_genetic	doxorubicin
960	indication	261902	Partial deletion of the short arm of chromosome 6	rare_genetic	doxorubicin
960	indication	261920	Partial deletion of the short arm of chromosome 8	rare_genetic	doxorubicin
960	indication	261911	Partial deletion of the short arm of chromosome 7	rare_genetic	doxorubicin
960	indication	261938	Partial deletion of the short arm of chromosome 10	rare_genetic	doxorubicin
960	indication	261929	Partial deletion of the short arm of chromosome 9	rare_genetic	doxorubicin
960	indication	261956	Partial deletion of the short arm of chromosome 16	rare_genetic	doxorubicin
960	indication	261947	Partial deletion of the short arm of chromosome 11	rare_genetic	doxorubicin
960	indication	261965	Partial monosomy of the short arm of chromosome 17	rare_genetic	doxorubicin
960	indication	261974	Partial deletion of the short arm of chromosome 18	rare_genetic	doxorubicin
960	indication	261983	Partial deletion of the short arm of chromosome 19	rare_genetic	doxorubicin
960	indication	261992	Partial monosomy of the short arm of chromosome 20	rare_genetic	doxorubicin
960	indication	262001	Partial deletion of the long arm of chromosome 1	rare_genetic	doxorubicin
960	indication	262010	Partial deletion of the long arm of chromosome 2	rare_genetic	doxorubicin
960	indication	262019	Partial deletion of the long arm of chromosome 3	rare_genetic	doxorubicin
960	indication	262029	Partial deletion of the long arm of chromosome 4	rare_genetic	doxorubicin
960	indication	262038	Partial deletion of the long arm of chromosome 5	rare_genetic	doxorubicin
960	indication	262047	Partial deletion of the long arm of chromosome 6	rare_genetic	doxorubicin
960	indication	262056	Partial deletion of the long arm of chromosome 7	rare_genetic	doxorubicin
960	indication	262065	Partial deletion of the long arm of chromosome 8	rare_genetic	doxorubicin
960	indication	262074	Partial monosomy of the long arm of chromosome 9	rare_genetic	doxorubicin
960	indication	262083	Partial monosomy of the long arm of chromosome 10	rare_genetic	doxorubicin
960	indication	262092	Partial deletion of the long arm of chromosome 11	rare_genetic	doxorubicin
960	indication	262101	Partial deletion of the long arm of chromosome 13	rare_genetic	doxorubicin
960	indication	261183	15q11.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261144	14q12 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261120	14q11.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261112	Monosomy 9p	rare_genetic	doxorubicin
960	indication	261236	16p13.11 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261222	Distal 16p11.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261211	16p11.2p12.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261190	15q14 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261197	Proximal 16p11.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261295	20p12.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261304	Paternal 20q13.2q13.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261279	17q23.1q23.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261265	17q12 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261250	16q24.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261257	Distal 17p13.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261349	2p15p16.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261311	20q13.33 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261330	Distal 22q11.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	261323	21q22.11q22.12 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	264200	14q22q23 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	262182	Partial deletion of the long arm of chromosome 22	rare_genetic	doxorubicin
960	indication	262110	Partial deletion of the long arm of chromosome 14	rare_genetic	doxorubicin
960	indication	262119	Partial deletion of the long arm of chromosome 15	rare_genetic	doxorubicin
960	indication	262128	Partial deletion of the long arm of chromosome 16	rare_genetic	doxorubicin
960	indication	262137	Partial deletion of the long arm of chromosome 17	rare_genetic	doxorubicin
960	indication	262146	Partial deletion of the long arm of chromosome 18	rare_genetic	doxorubicin
960	indication	262155	Partial deletion of the long arm of chromosome 19	rare_genetic	doxorubicin
960	indication	262164	Partial deletion of the long arm of chromosome 20	rare_genetic	doxorubicin
960	indication	262173	Partial deletion of the long arm of chromosome 21	rare_genetic	doxorubicin
960	indication	268261	DYRK1A-related intellectual disability syndrome due to 21q22.13q22.2 microdeletion	rare_genetic	doxorubicin
960	indication	280325	Distal monosomy 12p	rare_genetic	doxorubicin
960	indication	276413	10q22.3q23.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	217346	19q13.11 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	228402	2q23.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	228384	5q14.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	238750	4q21 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	238769	1q44 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	324313	9p13 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	319171	Distal 17p13.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	316244	Partial deletion of the short arm of chromosome 12	rare_genetic	doxorubicin
960	indication	314655	Severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	rare_genetic	doxorubicin
960	indication	369881	2p21 microdeletion syndrome without cystinuria	rare_genetic	doxorubicin
960	indication	369886	Homozygous 2p21 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	363992	Ichthyosis-short stature-brachydactyly-microspherophakia syndrome	rare_genetic	doxorubicin
960	indication	363965	Koolen-De Vries syndrome due to a point mutation	rare_genetic	doxorubicin
960	indication	363958	17q21.31 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	363680	2p13.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	363659	20q11.2 microduplication syndrome	rare_genetic	doxorubicin
960	indication	356947	3q26q27 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	357001	19p13.13 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	352629	16q24.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	352665	Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome due to 9q21 microdeletion	rare_genetic	doxorubicin
960	indication	293948	1p21.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	289513	12q15q21.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	284160	8q21.11 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	282124	Partial deletion of chromosome 12	rare_genetic	doxorubicin
960	indication	313884	12p12.1 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	313781	20p13 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	456298	1p35.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	401935	14q24.1q24.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	401923	9q31.1q31.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	401986	1p31p32 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	411511	Angelman syndrome due to a point mutation	rare_genetic	doxorubicin
960	indication	411515	Angelman syndrome due to imprinting defect in 15q11-q13	rare_genetic	doxorubicin
960	indication	412035	13q12.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	397695	3q27.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	435638	3p25.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	444002	11q22.2q22.3 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	444051	20q11.2 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	65286	3q29 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	77301	Monosomy 9q22.3	rare_genetic	doxorubicin
960	indication	75857	6q terminal deletion syndrome	rare_genetic	doxorubicin
960	indication	36367	Distal monosomy 1q	rare_genetic	doxorubicin
960	indication	48652	Monosomy 22q13	rare_genetic	doxorubicin
960	indication	52022	Potocki-Shaffer syndrome	rare_genetic	doxorubicin
960	indication	98142	Partial autosomal monosomy	rare_genetic	doxorubicin
960	indication	94064	Deafness-infertility syndrome	rare_genetic	doxorubicin
960	indication	94063	12q14 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	94065	15q24 microdeletion syndrome	rare_genetic	doxorubicin
960	indication	96169	Koolen-De Vries syndrome	rare_genetic	doxorubicin
960	indication	96168	Monosomy 13q34	rare_genetic	doxorubicin
960	indication	96164	Non-distal monosomy 20q	rare_genetic	doxorubicin
960	indication	96160	Non-distal monosomy 12q	rare_genetic	doxorubicin
960	indication	96152	Distal monosomy 20q	rare_genetic	doxorubicin
960	indication	96150	Distal monosomy 14q	rare_genetic	doxorubicin
960	indication	96148	Distal monosomy 10q	rare_genetic	doxorubicin
960	indication	96149	Distal monosomy 12q	rare_genetic	doxorubicin
960	indication	96145	Distal monosomy 4q	rare_genetic	doxorubicin
960	indication	96136	Non-distal monosomy 7p	rare_genetic	doxorubicin
960	indication	96129	Distal monosomy 19p13.3	rare_genetic	doxorubicin
960	indication	96125	Distal monosomy 6p	rare_genetic	doxorubicin
960	indication	96126	Distal monosomy 7p	rare_genetic	doxorubicin
960	indication	98795	Angelman syndrome due to paternal uniparental disomy of chromosome 15	rare_genetic	doxorubicin
960	indication	98794	Angelman syndrome due to maternal 15q11q13 deletion	rare_genetic	doxorubicin
960	indication	102020	Autosomal monosomy	rare_genetic	doxorubicin
1440	contraindication	420556	Visual snow syndrome	not_genetic	indomethacin
1440	contraindication	75374	Bradyopsia	rare_genetic	indomethacin
1440	contraindication	90001	X-linked cone dysfunction syndrome with myopia	rare_genetic	indomethacin
1767	contraindication	420556	Visual snow syndrome	not_genetic	methylphenidate
1767	contraindication	75374	Bradyopsia	rare_genetic	methylphenidate
1767	contraindication	90001	X-linked cone dysfunction syndrome with myopia	rare_genetic	methylphenidate
4514	contraindication	166119	Isolated osteopoikilosis	rare_genetic	teriparatide
4514	contraindication	166272	Odontochondrodysplasia	rare_genetic	teriparatide
4514	contraindication	166277	Wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	rare_genetic	teriparatide
4514	contraindication	166016	Multiple epiphyseal dysplasia, Lowry type	rare_genetic	teriparatide
4514	contraindication	800	Schwartz-Jampel syndrome	rare_genetic	teriparatide
4514	contraindication	168621	Dysplasia of head of femur, Meyer type	rare_genetic	teriparatide
4514	contraindication	2746	Opsismodysplasia	rare_genetic	teriparatide
4514	contraindication	763	Pycnodysostosis	rare_genetic	teriparatide
4514	contraindication	968	Acromesomelic dysplasia, Hunter-Thompson type	rare_genetic	teriparatide
4514	contraindication	1190	Atelosteogenesis type I	rare_genetic	teriparatide
4514	contraindication	1425	Desbuquois syndrome	rare_genetic	teriparatide
4514	contraindication	1782	Dysosteosclerosis	rare_genetic	teriparatide
4514	contraindication	1522	Craniometaphyseal dysplasia	rare_genetic	teriparatide
4514	contraindication	1836	Mesomelic dysplasia, Kantaputra type	rare_genetic	teriparatide
4514	contraindication	1798	Dysostosis, Stanescu type	rare_genetic	teriparatide
4514	contraindication	2098	Acromesomelic dysplasia, Grebe type	rare_genetic	teriparatide
4514	contraindication	2733	Omodysplasia	rare_genetic	teriparatide
4514	contraindication	1306	Buschke-Ollendorff syndrome	rare_genetic	teriparatide
4514	contraindication	2780	Osteopathia striata-cranial sclerosis syndrome	rare_genetic	teriparatide
4514	contraindication	2497	Upper limb mesomelic dysplasia	rare_genetic	teriparatide
4514	contraindication	2631	Mesomelic dwarfism-cleft palate-camptodactyly syndrome	rare_genetic	teriparatide
4514	contraindication	2633	Mesomelic dwarfism, Nievergelt type	rare_genetic	teriparatide
4514	contraindication	2634	Mesomelic dwarfism, Reinhardt-Pfeiffer type	rare_genetic	teriparatide
4514	contraindication	3003	Pyknoachondrogenesis	rare_genetic	teriparatide
4514	contraindication	3237	Multiple synostoses syndrome	rare_genetic	teriparatide
4514	contraindication	2831	Rhizomelic dysplasia, Patterson-Lowry type	rare_genetic	teriparatide
4514	contraindication	3206	Stüve-Wiedemann syndrome	rare_genetic	teriparatide
4514	contraindication	1423	Lethal recessive chondrodysplasia	rare_genetic	teriparatide
4514	contraindication	175	Cartilage-hair hypoplasia	rare_genetic	teriparatide
4514	contraindication	457378	Complex lethal osteochondrodysplasia	rare_genetic	teriparatide
4514	contraindication	66637	Diaphanospondylodysostosis	rare_genetic	teriparatide
4514	contraindication	63442	Angel-shaped phalango-epiphyseal dysplasia	rare_genetic	teriparatide
4514	contraindication	63446	Acrocapitofemoral dysplasia	rare_genetic	teriparatide
4514	contraindication	56305	Atelosteogenesis type III	rare_genetic	teriparatide
4514	contraindication	50811	Lipodystrophy-intellectual disability-deafness syndrome	rare_genetic	teriparatide
4514	contraindication	50945	Blomstrand lethal chondrodysplasia	rare_genetic	teriparatide
4514	contraindication	93329	Autosomal recessive omodysplasia	rare_genetic	teriparatide
4514	contraindication	93328	Autosomal dominant omodysplasia	rare_genetic	teriparatide
4514	contraindication	85191	Singleton-Merten dysplasia	rare_genetic	teriparatide
4514	contraindication	85184	Craniometadiaphyseal dysplasia, wormian bone type	rare_genetic	teriparatide
4514	contraindication	85174	Pseudodiastrophic dysplasia	rare_genetic	teriparatide
4514	contraindication	85172	Microcephalic osteodysplastic dysplasia, Saul-Wilson type	rare_genetic	teriparatide
4514	contraindication	85170	Mesomelic dysplasia, Savarirayan type	rare_genetic	teriparatide
4514	contraindication	93429	Multiple epiphyseal dysplasia and pseudoachondroplasia	rare_genetic	teriparatide
1024	contraindication	251328	Unclassified vasculitis	not_genetic	ephedrine
1024	contraindication	251325	Drug-induced vasculitis	not_genetic	ephedrine
1024	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	ephedrine
725	contraindication	251328	Unclassified vasculitis	not_genetic	codeine
725	contraindication	251325	Drug-induced vasculitis	not_genetic	codeine
725	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	codeine
4446	contraindication	251328	Unclassified vasculitis	not_genetic	iodine
4446	contraindication	251325	Drug-induced vasculitis	not_genetic	iodine
4446	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	iodine
1906	contraindication	251328	Unclassified vasculitis	not_genetic	nicotinamide
1906	contraindication	251325	Drug-induced vasculitis	not_genetic	nicotinamide
1906	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	nicotinamide
842	contraindication	251328	Unclassified vasculitis	not_genetic	dextromethorphan
842	contraindication	251325	Drug-induced vasculitis	not_genetic	dextromethorphan
842	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	dextromethorphan
2146	contraindication	251328	Unclassified vasculitis	not_genetic	phenylephrine
2146	contraindication	251325	Drug-induced vasculitis	not_genetic	phenylephrine
2146	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	phenylephrine
2134	contraindication	251328	Unclassified vasculitis	not_genetic	phenobarbital
2134	contraindication	251325	Drug-induced vasculitis	not_genetic	phenobarbital
2134	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	phenobarbital
2132	contraindication	251328	Unclassified vasculitis	not_genetic	pheniramine
2132	contraindication	251325	Drug-induced vasculitis	not_genetic	pheniramine
2132	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	pheniramine
4296	contraindication	251328	Unclassified vasculitis	not_genetic	potassium iodide
4296	contraindication	251325	Drug-induced vasculitis	not_genetic	potassium iodide
4296	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	potassium iodide
616	contraindication	251328	Unclassified vasculitis	not_genetic	chlorphenamine
616	contraindication	251325	Drug-induced vasculitis	not_genetic	chlorphenamine
616	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	chlorphenamine
2620	contraindication	251328	Unclassified vasculitis	not_genetic	theophylline
2620	contraindication	251325	Drug-induced vasculitis	not_genetic	theophylline
2620	contraindication	36412	Hypocomplementemic urticarial vasculitis	not_genetic	theophylline
176	contraindication	31740	Hypersensitivity pneumonitis	not_genetic	amiodarone
1189	contraindication	31740	Hypersensitivity pneumonitis	not_genetic	fludarabine phosphate
2245	indication	31740	Hypersensitivity pneumonitis	not_genetic	prednisolone
197	off-label use	1546	Cryptococcosis	not_genetic	amphotericin B
1187	indication	1546	Cryptococcosis	not_genetic	fluconazole
197	indication	1546	Cryptococcosis	not_genetic	amphotericin B
197	indication	390	Histoplasmosis	not_genetic	amphotericin B
1659	off-label use	169618	Secondary central precocious puberty	not_genetic	medroxyprogesterone
1659	off-label use	169615	Idiopathic central precocious puberty	rare_genetic	medroxyprogesterone
1659	off-label use	178345	Aromatase excess syndrome	rare_genetic	medroxyprogesterone
1659	off-label use	178040	Peripheral precocious puberty	rare_genetic	medroxyprogesterone
1659	off-label use	199247	Corticosteroid-binding globulin deficiency	rare_genetic	medroxyprogesterone
1659	off-label use	3000	Familial male-limited precocious puberty	rare_genetic	medroxyprogesterone
1659	off-label use	2558	Mikati-Najjar-Sahli syndrome	rare_genetic	medroxyprogesterone
1659	off-label use	759	Central precocious puberty	not_genetic	medroxyprogesterone
1659	off-label use	95708	Precocious puberty	not_genetic	medroxyprogesterone
1559	indication	169618	Secondary central precocious puberty	not_genetic	leuprorelin
1559	indication	169615	Idiopathic central precocious puberty	rare_genetic	leuprorelin
1559	indication	178345	Aromatase excess syndrome	rare_genetic	leuprorelin
1559	indication	178040	Peripheral precocious puberty	rare_genetic	leuprorelin
1559	indication	199247	Corticosteroid-binding globulin deficiency	rare_genetic	leuprorelin
1559	indication	3000	Familial male-limited precocious puberty	rare_genetic	leuprorelin
1559	indication	2558	Mikati-Najjar-Sahli syndrome	rare_genetic	leuprorelin
1559	indication	759	Central precocious puberty	not_genetic	leuprorelin
1559	indication	95708	Precocious puberty	not_genetic	leuprorelin
1868	indication	169618	Secondary central precocious puberty	not_genetic	nafarelin
1868	indication	169615	Idiopathic central precocious puberty	rare_genetic	nafarelin
1868	indication	178345	Aromatase excess syndrome	rare_genetic	nafarelin
1868	indication	178040	Peripheral precocious puberty	rare_genetic	nafarelin
1868	indication	199247	Corticosteroid-binding globulin deficiency	rare_genetic	nafarelin
1868	indication	3000	Familial male-limited precocious puberty	rare_genetic	nafarelin
1868	indication	2558	Mikati-Najjar-Sahli syndrome	rare_genetic	nafarelin
1868	indication	759	Central precocious puberty	not_genetic	nafarelin
1868	indication	95708	Precocious puberty	not_genetic	nafarelin
2975	indication	169618	Secondary central precocious puberty	not_genetic	histrelin
2975	indication	169615	Idiopathic central precocious puberty	rare_genetic	histrelin
2975	indication	178345	Aromatase excess syndrome	rare_genetic	histrelin
2975	indication	178040	Peripheral precocious puberty	rare_genetic	histrelin
2975	indication	199247	Corticosteroid-binding globulin deficiency	rare_genetic	histrelin
2975	indication	3000	Familial male-limited precocious puberty	rare_genetic	histrelin
2975	indication	2558	Mikati-Najjar-Sahli syndrome	rare_genetic	histrelin
2975	indication	759	Central precocious puberty	not_genetic	histrelin
2975	indication	95708	Precocious puberty	not_genetic	histrelin
779	off-label use	169618	Secondary central precocious puberty	not_genetic	danazol
779	off-label use	169615	Idiopathic central precocious puberty	rare_genetic	danazol
779	off-label use	178345	Aromatase excess syndrome	rare_genetic	danazol
779	off-label use	178040	Peripheral precocious puberty	rare_genetic	danazol
779	off-label use	199247	Corticosteroid-binding globulin deficiency	rare_genetic	danazol
779	off-label use	3000	Familial male-limited precocious puberty	rare_genetic	danazol
779	off-label use	2558	Mikati-Najjar-Sahli syndrome	rare_genetic	danazol
779	off-label use	759	Central precocious puberty	not_genetic	danazol
779	off-label use	95708	Precocious puberty	not_genetic	danazol
2279	off-label use	169618	Secondary central precocious puberty	not_genetic	progesterone
2279	off-label use	169615	Idiopathic central precocious puberty	rare_genetic	progesterone
2279	off-label use	178345	Aromatase excess syndrome	rare_genetic	progesterone
2279	off-label use	178040	Peripheral precocious puberty	rare_genetic	progesterone
2279	off-label use	199247	Corticosteroid-binding globulin deficiency	rare_genetic	progesterone
2279	off-label use	3000	Familial male-limited precocious puberty	rare_genetic	progesterone
2279	off-label use	2558	Mikati-Najjar-Sahli syndrome	rare_genetic	progesterone
2279	off-label use	759	Central precocious puberty	not_genetic	progesterone
2279	off-label use	95708	Precocious puberty	not_genetic	progesterone
2825	off-label use	180226	Embryonal carcinoma	not_genetic	vincristine
2825	off-label use	251630	Anaplastic oligodendroglioma	not_genetic	vincristine
2825	off-label use	251646	Anaplastic ependymoma	not_genetic	vincristine
2825	off-label use	251656	Oligoastrocytoma	not_genetic	vincristine
2825	off-label use	251663	Anaplastic oligoastrocytoma	not_genetic	vincristine
2825	off-label use	251671	Angiocentric glioma	not_genetic	vincristine
2825	off-label use	251674	Chordoid glioma	not_genetic	vincristine
2825	off-label use	251679	Astroblastoma	not_genetic	vincristine
2825	off-label use	251579	Giant cell glioblastoma	not_genetic	vincristine
2825	off-label use	251589	Anaplastic astrocytoma	not_genetic	vincristine
2825	off-label use	251598	Protoplasmic astrocytoma	not_genetic	vincristine
2825	off-label use	251595	Diffuse astrocytoma	not_genetic	vincristine
2825	off-label use	251604	Gemistocytic astrocytoma	not_genetic	vincristine
2825	off-label use	251601	Fibrillary astrocytoma	not_genetic	vincristine
2825	off-label use	251612	Pilocytic astrocytoma	not_genetic	vincristine
2825	off-label use	251607	Pleomorphic xanthoastrocytoma	not_genetic	vincristine
2825	off-label use	251615	Pilomyxoid astrocytoma	not_genetic	vincristine
2825	off-label use	251627	Oligodendroglioma	not_genetic	vincristine
2825	off-label use	251623	Pituicytoma	not_genetic	vincristine
2825	off-label use	251880	Ependymoblastoma	not_genetic	vincristine
2825	off-label use	360	Glioblastoma	not_genetic	vincristine
2825	off-label use	2677	Neuroepithelioma	not_genetic	vincristine
2825	off-label use	370348	Peripheral primitive neuroectodermal tumor	not_genetic	vincristine
2825	off-label use	48736	Embryonal carcinoma of the central nervous system	not_genetic	vincristine
2589	indication	180226	Embryonal carcinoma	not_genetic	temozolomide
2589	indication	251630	Anaplastic oligodendroglioma	not_genetic	temozolomide
2589	indication	251646	Anaplastic ependymoma	not_genetic	temozolomide
2589	indication	251656	Oligoastrocytoma	not_genetic	temozolomide
2589	indication	251663	Anaplastic oligoastrocytoma	not_genetic	temozolomide
2589	indication	251671	Angiocentric glioma	not_genetic	temozolomide
2589	indication	251674	Chordoid glioma	not_genetic	temozolomide
2589	indication	251679	Astroblastoma	not_genetic	temozolomide
2589	indication	251579	Giant cell glioblastoma	not_genetic	temozolomide
2589	indication	251589	Anaplastic astrocytoma	not_genetic	temozolomide
2589	indication	251598	Protoplasmic astrocytoma	not_genetic	temozolomide
2589	indication	251595	Diffuse astrocytoma	not_genetic	temozolomide
2589	indication	251604	Gemistocytic astrocytoma	not_genetic	temozolomide
2589	indication	251601	Fibrillary astrocytoma	not_genetic	temozolomide
2589	indication	251612	Pilocytic astrocytoma	not_genetic	temozolomide
2589	indication	251607	Pleomorphic xanthoastrocytoma	not_genetic	temozolomide
2589	indication	251615	Pilomyxoid astrocytoma	not_genetic	temozolomide
2589	indication	251627	Oligodendroglioma	not_genetic	temozolomide
2589	indication	251623	Pituicytoma	not_genetic	temozolomide
2589	indication	251880	Ependymoblastoma	not_genetic	temozolomide
2589	indication	360	Glioblastoma	not_genetic	temozolomide
2589	indication	2677	Neuroepithelioma	not_genetic	temozolomide
2589	indication	370348	Peripheral primitive neuroectodermal tumor	not_genetic	temozolomide
2589	indication	48736	Embryonal carcinoma of the central nervous system	not_genetic	temozolomide
1482	off-label use	180226	Embryonal carcinoma	not_genetic	irinotecan
1482	off-label use	251630	Anaplastic oligodendroglioma	not_genetic	irinotecan
1482	off-label use	251646	Anaplastic ependymoma	not_genetic	irinotecan
1482	off-label use	251656	Oligoastrocytoma	not_genetic	irinotecan
1482	off-label use	251663	Anaplastic oligoastrocytoma	not_genetic	irinotecan
1482	off-label use	251671	Angiocentric glioma	not_genetic	irinotecan
1482	off-label use	251674	Chordoid glioma	not_genetic	irinotecan
1482	off-label use	251679	Astroblastoma	not_genetic	irinotecan
1482	off-label use	251579	Giant cell glioblastoma	not_genetic	irinotecan
1482	off-label use	251589	Anaplastic astrocytoma	not_genetic	irinotecan
1482	off-label use	251598	Protoplasmic astrocytoma	not_genetic	irinotecan
1482	off-label use	251595	Diffuse astrocytoma	not_genetic	irinotecan
1482	off-label use	251604	Gemistocytic astrocytoma	not_genetic	irinotecan
1482	off-label use	251601	Fibrillary astrocytoma	not_genetic	irinotecan
1482	off-label use	251612	Pilocytic astrocytoma	not_genetic	irinotecan
1482	off-label use	251607	Pleomorphic xanthoastrocytoma	not_genetic	irinotecan
1482	off-label use	251615	Pilomyxoid astrocytoma	not_genetic	irinotecan
1482	off-label use	251627	Oligodendroglioma	not_genetic	irinotecan
