orphanet_id	dise_name
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90078	Invasive infections due to vancomycin-resistant enterococci
90081	AIDS wasting syndrome
88639	Neurodegeneration due to 3-hydroxyisobutyryl-CoA hydrolase deficiency
88632	Familial ocular anterior segment mesenchymal dysgenesis
88629	Tritanopia
88618	Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency
86915	Lymphedema-atrial septal defects-facial changes syndrome
86913	Myoclonic epilepsy in non-progressive encephalopathies
86911	Epilepsy with myoclonic absences
86906	Hypothalamic hamartomas with gelastic seizures
93267	Cloverleaf skull-multiple congenital anomalies syndrome
93160	Hypocalcemic vitamin D-resistant rickets
93322	Tibial hemimelia
93321	Radial hemimelia
93320	Ulnar hemimelia
93323	Fibular hemimelia
91387	Familial thoracic aortic aneurysm and aortic dissection
91359	Chronic pneumonitis of infancy
91494	Macular coloboma-cleft palate-hallux valgus syndrome
91498	Familial congenital palsy of trochlear nerve
91483	Rieger anomaly
90797	Partial androgen insensitivity syndrome
91136	Acquired monoclonal Ig light chain-associated Fanconi syndrome
91140	Unspecified juvenile idiopathic arthritis
79435	Oculocutaneous albinism type 4
79431	Oculocutaneous albinism type 1A
79430	Hermansky-Pudlak syndrome
79473	Porphyria variegata
79269	Sanfilippo syndrome type A
79257	GM1 gangliosidosis type 3
79256	GM1 gangliosidosis type 2
79255	GM1 gangliosidosis type 1
79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ib
79258	Glycogen storage disease due to glucose-6-phosphatase deficiency type Ia
79240	Glycogen storage disease due to liver and muscle phosphorylase kinase deficiency
79238	Galactose epimerase deficiency
79282	Methylmalonic acidemia with homocystinuria, type cblC
79283	Methylmalonic acidemia with homocystinuria, type cblD
79284	Methylmalonic acidemia with homocystinuria type cblF
79270	Sanfilippo syndrome type B
79271	Sanfilippo syndrome type C
79272	Sanfilippo syndrome type D
79312	Vitamin B12-unresponsive methylmalonic acidemia type mut-
79310	Vitamin B12-responsive methylmalonic acidemia type cblA
79311	Vitamin B12-responsive methylmalonic acidemia type cblB
79306	Progressive familial intrahepatic cholestasis type 1
85193	Idiopathic juvenile osteoporosis
85192	Calvarial doughnut lesions-bone fragility syndrome
85196	Nodulosis-arthropathy-osteolysis syndrome
85199	Craniosynostosis-anal anomalies-porokeratosis syndrome
85201	Genitopatellar syndrome
85212	Fetal Gaucher disease
85276	X-linked intellectual disability, Armfield type
85277	X-linked intellectual disability, Cantagrel type
85279	Syndromic X-linked intellectual disability due to JARID1C mutation
85280	X-linked intellectual disability-cubitus valgus-dysmorphism syndrome
85284	BRESEK syndrome
85286	X-linked intellectual disability, Shashi type
85288	X-linked intellectual disability, Stocco Dos Santos type
85289	X-linked intellectual disability, Vitale type
85293	X-linked intellectual disability, Cabezas type
85290	X-linked intellectual disability, Wilson type
85317	X-linked intellectual disability-hypogammaglobulinemia-progressive neurological deterioration syndrome
85294	X-linked epilepsy-learning disabilities-behavior disorders syndrome
85321	Deafness-intellectual disability syndrome, Martin-Probst type
85320	X-linked intellectual disability-macrocephaly-macroorchidism syndrome
85319	X-linked intellectual disability-epilepsy-progressive joint contractures-dysmorphism syndrome
85318	X-linked intellectual disability-precocious puberty-obesity syndrome
85325	X-linked intellectual disability, Stevenson type
85324	X-linked intellectual disability, Shrimpton type
85323	X-linked intellectual disability, Seemanova type
85322	X-linked intellectual disability, Pai type
85328	X-linked intellectual disability, Turner type
85329	X-linked intellectual disability-hypotonia-facial dysmorphism-aggressive behavior syndrome
85326	X-linked intellectual disability, Stoll type
85327	X-linked intellectual disability-acromegaly-hyperactivity syndrome
85332	X-linked intellectual disability-retinitis pigmentosa syndrome
85330	X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome
85336	X-linked neurodegenerative syndrome, Hamel type
85337	X-linked intellectual disability, Zorick type
85334	X-linked neurodegenerative syndrome, Bertini type
85335	Fried syndrome
85410	Oligoarticular juvenile idiopathic arthritis
85414	Systemic-onset juvenile idiopathic arthritis
85338	X-linked intellectual disability-ataxia-apraxia syndrome
85435	Rheumatoid factor-positive polyarticular juvenile idiopathic arthritis
85438	Enthesitis-related juvenile idiopathic arthritis
85458	Hereditary cerebral hemorrhage with amyloidosis
85458	Hereditary cerebral hemorrhage with amyloidosis
85453	X-linked reticulate pigmentary disorder
85453	X-linked reticulate pigmentary disorder
86788	X-linked severe congenital neutropenia
85447	ATTRV30M amyloidosis
85447	ATTRV30M amyloidosis
85451	ATTRV122I amyloidosis
85451	ATTRV122I amyloidosis
86813	Helicoid peripapillary chorioretinal degeneration
86814	Benign adult familial myoclonic epilepsy
86820	Familial avascular necrosis of femoral head
86818	Alport syndrome-intellectual disability-midface hypoplasia-elliptocytosis syndrome
86841	Myelodysplastic syndrome associated with isolated del(5q) chromosome abnormality
86854	Splenic marginal zone lymphoma
86850	Myeloid sarcoma
86870	CD4+/CD56+ hematodermic neoplasm
86867	Nodal marginal zone B-cell lymphoma
86861	Non-amyloid monoclonal immunoglobulin deposition disease
86884	Subcutaneous panniculitis-like T-cell lymphoma
79499	Autosomal dominant deafness-onychodystrophy syndrome
79500	DOORS syndrome
83316	Pseudotyphus of California
83468	Solitary bone cyst
83465	Narcolepsy without cataplexy
83476	West-Nile encephalitis
83628	PELVIS syndrome
83601	Steroid-responsive encephalopathy associated with autoimmune thyroiditis
83616	Rubella panencephalitis
83616	Rubella panencephalitis
83597	Acute disseminated encephalomyelitis
84085	Hinman syndrome
84090	Fibronectin glomerulopathy
84087	Collagen type III glomerulopathy
84065	Idiopathic malabsorption due to bile acid synthesis defects
83639	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
85128	Bothnia retinal dystrophy
84142	Isaac syndrome
84096	Unknown leukodystrophy
85169	Familial digital arthropathy-brachydactyly
98258	Infantile epilepsy syndrome
98257	Neonatal epilepsy syndrome
98260	Adolescent-onset epilepsy syndrome
98259	Childhood-onset epilepsy syndrome
97285	Thyroid lymphoma
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97290	Familial papillary thyroid carcinoma with renal papillary neoplasia
97286	Carney-Stratakis syndrome
97335	Osgood-Schlatter disease
97297	Bohring-Opitz syndrome
97336	Panner disease
97353	Dementia pugilistica
97355	Parkinsonism with dementia of Guadeloupe
97355	Parkinsonism with dementia of Guadeloupe
96369	Early-onset schizophrenia
97234	Glycogen storage disease due to phosphoglycerate mutase deficiency
97685	17q11 microdeletion syndrome
95707	Isolated micropenis
95710	Non-acquired premature ovarian failure
95484	Aneurysm or dilatation of ascending aorta
95157	Acute hepatic porphyria
95161	Chronic hepatic porphyria
95431	Twin to twin transfusion syndrome
94095	Spondylocostal dysostosis-anal and genitourinary malformations syndrome
94066	Severe intellectual disability-epilepsy-anal anomalies-distal phalangeal hypoplasia
96147	Kleefstra syndrome due to 9q34 microdeletion
96121	7q11.23 microduplication syndrome
96112	Non-distal trisomy 9q
96107	Distal trisomy 20q
96106	Distal trisomy 16q
96105	Distal trisomy 13q
96109	Distal trisomy 22q
96098	Distal trisomy 6q
96097	Distal trisomy 5q
96096	Distal trisomy 4q
96101	Distal trisomy 9q
96100	Distal trisomy 8q
96094	Distal trisomy 2q
96095	3q26 microduplication syndrome
96072	4p16.3 microduplication syndrome
96074	Distal trisomy 7p
96078	16p13.3 microduplication syndrome
96069	Distal trisomy 1p36
96071	Distal trisomy 3p
96070	Distal trisomy 2p
93557	Light and heavy chain deposition disease
93556	Heavy chain deposition disease
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93552	Pediatric systemic lupus erythematosus
93558	Light chain deposition disease
93568	Juvenile polymyositis
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93457	Non-syndromic limb reduction defect
93474	Scheie syndrome
93473	Hurler syndrome
93402	Syndactyly type 1
93402	Syndactyly type 1
93402	Syndactyly type 1
93402	Syndactyly type 1
93929	Cloacal exstrophy
93623	Dent disease type 2
93583	Congenital thrombotic thrombocytopenic purpura
93610	Distal renal tubular acidosis with anemia
93609	Autosomal recessive distal renal tubular acidosis without deafness
93613	Cystinuria type B
93612	Cystinuria type A
93611	Autosomal recessive distal renal tubular acidosis with deafness
93605	Classic Bartter syndrome
93604	Antenatal Bartter syndrome
99083	Pulmonary artery hypoplasia
99075	Encircling double aortic arch
99078	Neuhauser anomaly
99179	Kandori fleck retina
99654	Fibrocalculous pancreatopathy
99429	Complete androgen insensitivity syndrome
99718	Leber plus disease
99749	Kostmann syndrome
99731	Isolated sulfite oxidase deficiency
99732	Sulfite oxidase deficiency due to molybdenum cofactor deficiency
99735	Myotonia permanens
99736	Acetazolamide-responsive myotonia
99745	Typhoid
98816	Benign childhood occipital epilepsy, Gastaut type
98815	Benign childhood occipital epilepsy, Panayiotopoulos type
98833	Acute myeloblastic leukemia without maturation
98834	Acute myeloblastic leukemia with maturation
98832	Acute myeloid leukemia with minimal differentiation
98829	Acute myeloid leukemia with abnormal bone marrow eosinophils inv(16)(p13q22) or t(16;16)(p13;q22)
98827	Unclassified myelodysplastic syndrome
98844	Classic Hodgkin lymphoma, mixed cellularity type
98843	Classic Hodgkin lymphoma, nodular sclerosis type
98846	Classic Hodgkin lymphoma, lymphocyte-depleted type
98839	Intravascular large B-cell lymphoma
98841	Anaplastic large cell lymphoma
98841	Anaplastic large cell lymphoma
98890	Early-onset X-linked optic atrophy
98920	Spinal muscular atrophy with respiratory distress type 1
98958	Honey-droplet corneal dystrophy
98956	Microcystic corneal dystrophy
98955	Lisch epithelial corneal dystrophy
98962	Granular corneal dystrophy type I
98959	Subepithelial mucinous corneal dystrophy
98971	Posterior amorphous corneal dystrophy
98973	Posterior polymorphous corneal dystrophy
98974	Fuchs endothelial corneal dystrophy
98981	Essential iris atrophy
99001	Butterfly-shaped pigment dystrophy
99002	Reticular dystrophy of the retinal pigment epithelium
99000	Adult-onset foveomacular vitelliform dystrophy
99003	Multifocal pattern dystrophy simulating fundus flavimaculatus
99004	Fundus pulverulentus
99050	Pulmonary artery coming from the aorta
99049	Pulmonary artery coming from patent ductus arteriosus
98579	Congenital upper palpebral retraction
98569	Secondary entropion
98571	Secondary ectropion
98676	Autosomal recessive isolated optic atrophy
98673	Autosomal dominant optic atrophy, classic form
98664	Genetic macular dystrophy
98658	Color-vision disease
98627	Posterior corneal dystrophy
98706	Oculocutaneous or ocular albinism
98686	Congenital trochlear nerve palsy
98343	Male infertility due to obstructive azoospermia
98345	Rare idiopathic male infertility
98535	Frontotemporal degeneration with dementia
104075	Adenocarcinoma of small instestine
103917	Autoimmune enteropathy type 3
103916	Autoimmune enteropathy type 2
103909	Diarrhea-vomiting due to trehalase deficiency
103907	Chronic diarrhea due to glucoamylase deficiency
102724	Acute myeloid leukemia with t(8;21)(q22;q22) translocation
102379	Acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent
102381	Acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101998	Rare epilepsy
101987	Constitutional neutropenia
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
102020	Autosomal monosomy
101351	Familial isolated congenital asplenia
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101972	Combined T and B cell immunodeficiency
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101956	Polyendocrinopathy
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101953	Rare dyslipidemia
101068	Congenital stromal corneal dystrophy
100085	Primary hepatic neuroendocrine carcinoma
100094	Multiple polyglandular tumor
100924	Porphyria due to ALA dehydratase deficiency
100057	Renin-angiotensin-aldosterone system-blocker-induced angioedema
100056	Acquired angioedema type 1
100055	Acquired angioedema type 2
100022	Extramedullary soft tissue plasmacytoma
100021	Primary plasmacytoma of the bone
100008	ACys amyloidosis
100008	ACys amyloidosis
99995	Complex regional pain syndrome type 1
99994	Complex regional pain syndrome type 2
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99977	Squamous cell carcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99976	Adenocarcinoma of esophagus
99932	Heiner syndrome
99932	Heiner syndrome
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99933	Pleuropulmonary blastoma type 1
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99934	Pleuropulmonary blastoma type 2
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99935	Pleuropulmonary blastoma type 3
99930	Secondary pulmonary hemosiderosis
99930	Secondary pulmonary hemosiderosis
99917	Theca steroid-producing cell malignant tumor of ovary, not further specified
99916	Malignant Sertoli-Leydig cell tumor of ovary
99922	Ocular pemphigoid
99922	Ocular pemphigoid
99920	Acute graft versus host disease
99912	Malignant dysgerminomatous germ cell tumor of ovary
99901	Acyl-CoA dehydrogenase 9 deficiency
99887	Acute megakaryoblastic leukemia in Down syndrome
99860	Precursor B-cell acute lymphoblastic leukemia
99860	Precursor B-cell acute lymphoblastic leukemia
99861	Precursor T-cell acute lymphoblastic leukemia
99849	Glycogen storage disease due to muscle beta-enolase deficiency
99853	Ovarioleukodystrophy
99854	Cree leukoencephalopathy
99852	Ravine syndrome
99764	Familial hyperreninemic hypoaldosteronism type 2
99763	Familial hyperreninemic hypoaldosteronism type 1
