relationship_name	orphanet_id	dise_name	dise_type	drugbank_id	drug_name
indication	98978	Axenfeld anomaly	rare_genetic	DB01057	Echothiophate
indication	226316	Genetic transient congenital hypothyroidism	rare_genetic	DB00279	Liothyronine
indication	146	Differentiated thyroid carcinoma	not_genetic	DB00279	Liothyronine
indication	319487	Familial papillary or follicular thyroid carcinoma	rare_genetic	DB00279	Liothyronine
indication	99361	Familial medullary thyroid carcinoma	rare_genetic	DB00279	Liothyronine
indication	276399	Familial multinodular goiter	rare_genetic	DB00279	Liothyronine
indication	171706	Short stature-delayed bone age due to thyroid hormone metabolism deficiency	rare_genetic	DB00279	Liothyronine
indication	1226	Bamforth-Lazarus syndrome	rare_genetic	DB00279	Liothyronine
indication	209905	Brain-lung-thyroid syndrome	rare_genetic	DB00279	Liothyronine
indication	226307	Hypothyroidism due to deficient transcription factors involved in pituitary development or function	rare_genetic	DB00279	Liothyronine
indication	238670	Isolated thyrotropin-releasing hormone deficiency	rare_genetic	DB00279	Liothyronine
indication	329235	X-linked central congenital hypothyroidism with late-onset testicular enlargement	rare_genetic	DB00279	Liothyronine
indication	90673	Hypothyroidism due to TSH receptor mutations	rare_genetic	DB00279	Liothyronine
indication	90674	Isolated thyroid-stimulating hormone deficiency	rare_genetic	DB00279	Liothyronine
indication	97927	Peripheral resistance to thyroid hormones	rare_genetic	DB00279	Liothyronine
indication	95716	Familial thyroid dyshormonogenesis	rare_genetic	DB00279	Liothyronine
indication	95713	Athyreosis	rare_genetic	DB00279	Liothyronine
indication	95712	Thyroid ectopia	rare_genetic	DB00279	Liothyronine
indication	95720	Thyroid hypoplasia	rare_genetic	DB00279	Liothyronine
indication	99832	Resistance to thyrotropin-releasing hormone syndrome	rare_genetic	DB00279	Liothyronine
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB00948	Mezlocillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01603	Meticillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB00766	Clavulanate
indication	171	Primary sclerosing cholangitis	not_genetic	DB00199	Erythromycin
indication	171	Primary sclerosing cholangitis	not_genetic	DB00415	Ampicillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01061	Azlocillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01607	Ticarcillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB00760	Meropenem
indication	171	Primary sclerosing cholangitis	not_genetic	DB01172	Kanamycin
indication	171	Primary sclerosing cholangitis	not_genetic	DB01327	Cefazolin
indication	171	Primary sclerosing cholangitis	not_genetic	DB00479	Amikacin
indication	3303	Tetralogy of Fallot	not_genetic	DB00770	Alprostadil
indication	49827	Thiamine-responsive megaloblastic anemia syndrome	rare_genetic	DB00770	Alprostadil
off-label use	275786	Drug- or toxin-induced pulmonary arterial hypertension	not_genetic	DB00770	Alprostadil
off-label use	275798	Pulmonary arterial hypertension associated with connective tissue disease	not_genetic	DB00770	Alprostadil
indication	1880	Ebstein malformation	rare_genetic	DB00770	Alprostadil
indication	1479	Atrial septal defect-atrioventricular conduction defects syndrome	rare_genetic	DB00770	Alprostadil
indication	99105	Atrial septal defect, sinus venosus type	rare_genetic	DB00770	Alprostadil
indication	99103	Atrial septal defect, ostium secundum type	rare_genetic	DB00770	Alprostadil
off-label use	33226	Waldenström macroglobulinemia	not_genetic	DB00242	Cladribine
off-label use	33226	Waldenström macroglobulinemia	not_genetic	DB00291	Chlorambucil
off-label use	33226	Waldenström macroglobulinemia	not_genetic	DB01073	Fludarabine
off-label use	234	Dubin-Johnson syndrome	rare_genetic	DB01174	Phenobarbital
off-label use	3111	Rotor syndrome	rare_genetic	DB01174	Phenobarbital
indication	2290	Microvillus inclusion disease	rare_genetic	DB00295	Morphine
indication	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB00295	Morphine
indication	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB00295	Morphine
indication	53689	Congenital chloride diarrhea	rare_genetic	DB00295	Morphine
indication	92050	Congenital tufting enteropathy	rare_genetic	DB00295	Morphine
indication	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB00295	Morphine
indication	103908	Congenital sodium diarrhea	rare_genetic	DB00295	Morphine
off-label use	30925	Hereditary central diabetes insipidus	rare_genetic	DB00564	Carbamazepine
indication	254693	Partial hydatidiform mole	not_genetic	DB00917	Dinoprostone
indication	254688	Complete hydatidiform mole	not_genetic	DB00917	Dinoprostone
indication	254693	Partial hydatidiform mole	not_genetic	DB01160	Dinoprost Tromethamine
indication	254688	Complete hydatidiform mole	not_genetic	DB01160	Dinoprost Tromethamine
off-label use	254693	Partial hydatidiform mole	not_genetic	DB00429	Carboprost Tromethamine
off-label use	254688	Complete hydatidiform mole	not_genetic	DB00429	Carboprost Tromethamine
off-label use	3286	Catecholaminergic polymorphic ventricular tachycardia	rare_genetic	DB00653	Magnesium Sulfate
indication	2334	Autosomal dominant keratitis	rare_genetic	DB00826	Natamycin
indication	664	Ornithine transcarbamylase deficiency	rare_genetic	DB00581	Lactulose
indication	415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	rare_genetic	DB00581	Lactulose
indication	414	Gyrate atrophy of choroid and retina	rare_genetic	DB00581	Lactulose
off-label use	664	Ornithine transcarbamylase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	415	Hyperornithinemia-hyperammonemia-homocitrullinuria syndrome	rare_genetic	DB00155	L-Citrulline
off-label use	414	Gyrate atrophy of choroid and retina	rare_genetic	DB00155	L-Citrulline
off-label use	22	Succinic semialdehyde dehydrogenase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	137754	Neurological conditions associated with aminoacylase 1 deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	382	Guanidinoacetate methyltransferase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	742	Prolidase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	943	Malonic aciduria	rare_genetic	DB00155	L-Citrulline
off-label use	25	Glutaryl-CoA dehydrogenase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	2066	Gamma-aminobutyric acid transaminase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	3124	Saccharopinuria	rare_genetic	DB00155	L-Citrulline
off-label use	2203	Hyperlysinemia	rare_genetic	DB00155	L-Citrulline
off-label use	356978	D,L-2-hydroxyglutaric aciduria	rare_genetic	DB00155	L-Citrulline
off-label use	284417	Phosphoserine aminotransferase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	391376	Congenital microcephaly-severe encephalopathy-progressive cerebral atrophy syndrome	rare_genetic	DB00155	L-Citrulline
off-label use	391428	HSD10 disease, infantile type	rare_genetic	DB00155	L-Citrulline
off-label use	391457	HSD10 disease, neonatal type	rare_genetic	DB00155	L-Citrulline
off-label use	71278	Congenital brain dysgenesis due to glutamine synthetase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	79154	2-aminoadipic 2-oxoadipic aciduria	rare_genetic	DB00155	L-Citrulline
off-label use	35706	Glutaric acidemia type 3	rare_genetic	DB00155	L-Citrulline
off-label use	35704	L-Arginine:glycine amidinotransferase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	35878	Hyperinsulinism-hyperammonemia syndrome	rare_genetic	DB00155	L-Citrulline
off-label use	33572	5-oxoprolinase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	33573	Gamma-glutamyl transpeptidase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	52503	X-linked creatine transporter deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	79314	L-2-hydroxyglutaric aciduria	rare_genetic	DB00155	L-Citrulline
off-label use	79315	D-2-hydroxyglutaric aciduria	rare_genetic	DB00155	L-Citrulline
off-label use	79351	3-phosphoglycerate dehydrogenase deficiency, infantile/juvenile form	rare_genetic	DB00155	L-Citrulline
off-label use	79350	3-phosphoserine phosphatase deficiency	rare_genetic	DB00155	L-Citrulline
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01060	Amoxicillin
off-label use	93606	Nephrogenic syndrome of inappropriate antidiuresis	rare_genetic	DB00618	Demeclocycline
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB00618	Demeclocycline
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01017	Minocycline
indication	93606	Nephrogenic syndrome of inappropriate antidiuresis	rare_genetic	DB06212	Tolvaptan
off-label use	682	Hyperkalemic periodic paralysis	rare_genetic	DB00819	Acetazolamide
off-label use	681	Hypokalemic periodic paralysis	rare_genetic	DB00819	Acetazolamide
off-label use	397755	Periodic paralysis with transient compartment-like syndrome	rare_genetic	DB00819	Acetazolamide
off-label use	397750	Periodic paralysis with later-onset distal motor neuropathy	rare_genetic	DB00819	Acetazolamide
off-label use	79102	Thyrotoxic periodic paralysis	not_genetic	DB00819	Acetazolamide
off-label use	37553	Cardiodysrhythmic potassium-sensitive periodic paralysis	rare_genetic	DB00819	Acetazolamide
off-label use	99961	Benign recurrent intrahepatic cholestasis type 2	rare_genetic	DB01022	Phylloquinone
off-label use	99960	Benign recurrent intrahepatic cholestasis type 1	rare_genetic	DB01022	Phylloquinone
indication	330	Congenital factor XII deficiency	rare_genetic	DB01022	Phylloquinone
indication	326	Congenital factor V deficiency	rare_genetic	DB01022	Phylloquinone
indication	327	Congenital factor VII deficiency	rare_genetic	DB01022	Phylloquinone
indication	248408	Familial hypodysfibrinogenemia	rare_genetic	DB01022	Phylloquinone
indication	325	Congenital factor II deficiency	rare_genetic	DB01022	Phylloquinone
indication	331	Congenital factor XIII deficiency	rare_genetic	DB01022	Phylloquinone
indication	745	Hereditary thrombophilia due to congenital protein C deficiency	rare_genetic	DB01022	Phylloquinone
indication	328	Congenital factor X deficiency	rare_genetic	DB01022	Phylloquinone
indication	391320	East Texas bleeding disorder	rare_genetic	DB01022	Phylloquinone
indication	91135	Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency	rare_genetic	DB01022	Phylloquinone
indication	98881	Familial dysfibrinogenemia	rare_genetic	DB01022	Phylloquinone
indication	98880	Familial afibrinogenemia	rare_genetic	DB01022	Phylloquinone
indication	98434	Hereditary combined deficiency of vitamin K-dependent clotting factors	rare_genetic	DB01022	Phylloquinone
indication	101041	Familial hypofibrinogenemia	rare_genetic	DB01022	Phylloquinone
off-label use	14	Abetalipoproteinemia	rare_genetic	DB01022	Phylloquinone
off-label use	71	Chylomicron retention disease	rare_genetic	DB01022	Phylloquinone
off-label use	2388	Choreoacanthocytosis	rare_genetic	DB01022	Phylloquinone
off-label use	425	Apolipoprotein A-I deficiency	rare_genetic	DB01022	Phylloquinone
off-label use	31150	Tangier disease	rare_genetic	DB01022	Phylloquinone
off-label use	79293	Familial LCAT deficiency	rare_genetic	DB01022	Phylloquinone
off-label use	79292	Fish-eye disease	rare_genetic	DB01022	Phylloquinone
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01602	Bacampicillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB00713	Oxacillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01000	Cyclacillin
off-label use	171	Primary sclerosing cholangitis	not_genetic	DB01147	Cloxacillin
indication	226	Dihydropteridine reductase deficiency	rare_genetic	DB00360	Tetrahydrobiopterin
indication	2102	GTP cyclohydrolase I deficiency	rare_genetic	DB00360	Tetrahydrobiopterin
indication	13	6-pyruvoyl-tetrahydropterin synthase deficiency	rare_genetic	DB00360	Tetrahydrobiopterin
indication	2209	Maternal phenylketonuria	rare_genetic	DB00360	Tetrahydrobiopterin
indication	1578	Dehydratase deficiency	rare_genetic	DB00360	Tetrahydrobiopterin
indication	293284	Tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria	rare_genetic	DB00360	Tetrahydrobiopterin
indication	79254	Classic phenylketonuria	rare_genetic	DB00360	Tetrahydrobiopterin
indication	79253	Mild phenylketonuria	rare_genetic	DB00360	Tetrahydrobiopterin
indication	79651	Mild hyperphenylalaninemia	rare_genetic	DB00360	Tetrahydrobiopterin
off-label use	213711	Endometrial stromal sarcoma	not_genetic	DB00958	Carboplatin
indication	213711	Endometrial stromal sarcoma	not_genetic	DB00351	Megestrol acetate
off-label use	213711	Endometrial stromal sarcoma	not_genetic	DB00675	Tamoxifen
off-label use	213711	Endometrial stromal sarcoma	not_genetic	DB01229	Paclitaxel
indication	478	Kallmann syndrome	rare_genetic	DB00624	Testosterone
indication	231671	Isolated growth hormone deficiency type IB	rare_genetic	DB00624	Testosterone
indication	231679	Isolated growth hormone deficiency type II	rare_genetic	DB00624	Testosterone
indication	231662	Isolated growth hormone deficiency type IA	rare_genetic	DB00624	Testosterone
indication	629	Short stature due to growth hormone qualitative anomaly	rare_genetic	DB00624	Testosterone
indication	632	Short stature due to isolated growth hormone deficiency with X-linked hypogammaglobulinemia	rare_genetic	DB00624	Testosterone
indication	432	Normosmic congenital hypogonadotropic hypogonadism	rare_genetic	DB00624	Testosterone
indication	67045	X-linked intellectual disability with isolated growth hormone deficiency	rare_genetic	DB00624	Testosterone
indication	90695	Panhypopituitarism	rare_genetic	DB00624	Testosterone
indication	95494	Combined pituitary hormone deficiencies, genetic forms	rare_genetic	DB00624	Testosterone
indication	752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	rare_genetic	DB00624	Testosterone
indication	443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	rare_genetic	DB00624	Testosterone
indication	90796	46,XY disorder of sex development due to isolated 17,20-lyase deficiency	rare_genetic	DB00624	Testosterone
off-label use	648	Noonan syndrome	rare_genetic	DB00624	Testosterone
off-label use	199	Cornelia de Lange syndrome	rare_genetic	DB00624	Testosterone
off-label use	1465	Coffin-Siris syndrome	rare_genetic	DB00624	Testosterone
off-label use	915	Aarskog-Scott syndrome	rare_genetic	DB00624	Testosterone
off-label use	235	Dubowitz syndrome	rare_genetic	DB00624	Testosterone
off-label use	816	Sjögren-Larsson syndrome	rare_genetic	DB00624	Testosterone
off-label use	1422	Chondrodysplasia-disorder of sex development syndrome	rare_genetic	DB00624	Testosterone
off-label use	177901	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	rare_genetic	DB00624	Testosterone
off-label use	177904	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2	rare_genetic	DB00624	Testosterone
off-label use	177907	Prader-Willi syndrome due to translocation	rare_genetic	DB00624	Testosterone
off-label use	177910	Prader-Willi syndrome due to imprinting mutation	rare_genetic	DB00624	Testosterone
off-label use	808	Seckel syndrome	rare_genetic	DB00624	Testosterone
off-label use	140	Campomelic dysplasia	rare_genetic	DB00624	Testosterone
off-label use	638	Neurofibromatosis-Noonan syndrome	rare_genetic	DB00624	Testosterone
off-label use	500	Noonan syndrome with multiple lentigines	rare_genetic	DB00624	Testosterone
off-label use	1263	Boomerang dysplasia	rare_genetic	DB00624	Testosterone
off-label use	1466	COFS syndrome	rare_genetic	DB00624	Testosterone
off-label use	1507	Autosomal recessive Robinow syndrome	rare_genetic	DB00624	Testosterone
off-label use	1520	Craniofrontonasal dysplasia	rare_genetic	DB00624	Testosterone
off-label use	2084	Glaucoma-ectopia-microspherophakia-stiff joints-short stature syndrome	rare_genetic	DB00624	Testosterone
off-label use	2323	Sanjad-Sakati syndrome	rare_genetic	DB00624	Testosterone
off-label use	2701	Noonan syndrome-like disorder with loose anagen hair	rare_genetic	DB00624	Testosterone
off-label use	2554	Ear-patella-short stature syndrome	rare_genetic	DB00624	Testosterone
off-label use	2576	MULIBREY nanism	rare_genetic	DB00624	Testosterone
off-label use	2616	3M syndrome	rare_genetic	DB00624	Testosterone
off-label use	2623	Geleophysic dysplasia	rare_genetic	DB00624	Testosterone
off-label use	2632	Langer mesomelic dysplasia	rare_genetic	DB00624	Testosterone
off-label use	2646	Parastremmatic dwarfism	rare_genetic	DB00624	Testosterone
off-label use	2645	Osteoglophonic dwarfism	rare_genetic	DB00624	Testosterone
off-label use	2658	Lenz-Majewski hyperostotic dwarfism	rare_genetic	DB00624	Testosterone
off-label use	3021	RAPADILINO syndrome	rare_genetic	DB00624	Testosterone
off-label use	3107	Autosomal dominant Robinow syndrome	rare_genetic	DB00624	Testosterone
off-label use	3163	SHORT syndrome	rare_genetic	DB00624	Testosterone
off-label use	818	Smith-Lemli-Opitz syndrome	rare_genetic	DB00624	Testosterone
off-label use	220295	Xeroderma pigmentosum-Cockayne syndrome complex	rare_genetic	DB00624	Testosterone
off-label use	231140	Silver-Russell syndrome due to an imprinting defect of 11p15	rare_genetic	DB00624	Testosterone
off-label use	231144	Silver-Russell syndrome due to 11p15 microduplication	rare_genetic	DB00624	Testosterone
off-label use	329228	Microcephalic primordial dwarfism due to ZNF335 deficiency	rare_genetic	DB00624	Testosterone
off-label use	319675	Microcephalic primordial dwarfism, Dauber type	rare_genetic	DB00624	Testosterone
off-label use	319671	Microcephalic primordial dwarfism, Alazami type	rare_genetic	DB00624	Testosterone
off-label use	319182	Wiedemann-Steiner syndrome	rare_genetic	DB00624	Testosterone
off-label use	314795	SHOX-related short stature	rare_genetic	DB00624	Testosterone
off-label use	363972	Noonan syndrome-like disorder with juvenile myelomonocytic leukemia	rare_genetic	DB00624	Testosterone
off-label use	352712	Facial dysmorphism-immunodeficiency-livedo-short stature syndrome	rare_genetic	DB00624	Testosterone
off-label use	314394	Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome	rare_genetic	DB00624	Testosterone
off-label use	2637	Microcephalic osteodysplastic primordial dwarfism type II	rare_genetic	DB00624	Testosterone
off-label use	391677	Short stature-optic atrophy-Pelger-Huët anomaly syndrome	rare_genetic	DB00624	Testosterone
off-label use	397623	Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	rare_genetic	DB00624	Testosterone
off-label use	397590	Silver-Russell syndrome due to a point mutation	rare_genetic	DB00624	Testosterone
off-label use	398069	Prader-Willi syndrome due to point mutation	rare_genetic	DB00624	Testosterone
off-label use	398079	Prader-Willi-like syndrome due to point mutation	rare_genetic	DB00624	Testosterone
off-label use	436144	Intrauterine growth restriction-short stature-early adult-onset diabetes syndrome	rare_genetic	DB00624	Testosterone
off-label use	436182	Microcephalic primordial dwarfism-insulin resistance syndrome	rare_genetic	DB00624	Testosterone
off-label use	77258	Trichorhinophalangeal syndrome type 1 and 3	rare_genetic	DB00624	Testosterone
off-label use	93325	Autosomal dominant Kenny-Caffey syndrome	rare_genetic	DB00624	Testosterone
off-label use	93324	Autosomal recessive Kenny-Caffey syndrome	rare_genetic	DB00624	Testosterone
off-label use	85173	IMAGe syndrome	rare_genetic	DB00624	Testosterone
off-label use	98754	Prader-Willi syndrome due to maternal uniparental disomy of chromosome 15	rare_genetic	DB00624	Testosterone
off-label use	223	Nephrogenic diabetes insipidus	rare_genetic	DB00880	Chlorothiazide
off-label use	223	Nephrogenic diabetes insipidus	rare_genetic	DB00999	Hydrochlorothiazide
off-label use	223	Nephrogenic diabetes insipidus	rare_genetic	DB00594	Amiloride
indication	2965	Prolactinoma	not_genetic	DB00248	Cabergoline
indication	397685	Familial  hyperprolactinemia	rare_genetic	DB00248	Cabergoline
indication	79241	Biotinidase deficiency	rare_genetic	DB00650	Leucovorin
indication	79242	Holocarboxylase synthetase deficiency	rare_genetic	DB00650	Leucovorin
off-label use	2290	Microvillus inclusion disease	rare_genetic	DB00575	Clonidine
off-label use	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB00575	Clonidine
off-label use	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB00575	Clonidine
off-label use	53689	Congenital chloride diarrhea	rare_genetic	DB00575	Clonidine
off-label use	92050	Congenital tufting enteropathy	rare_genetic	DB00575	Clonidine
off-label use	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB00575	Clonidine
off-label use	103908	Congenital sodium diarrhea	rare_genetic	DB00575	Clonidine
indication	2290	Microvillus inclusion disease	rare_genetic	DB01081	Diphenoxylate
indication	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB01081	Diphenoxylate
indication	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB01081	Diphenoxylate
indication	53689	Congenital chloride diarrhea	rare_genetic	DB01081	Diphenoxylate
indication	92050	Congenital tufting enteropathy	rare_genetic	DB01081	Diphenoxylate
indication	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB01081	Diphenoxylate
indication	103908	Congenital sodium diarrhea	rare_genetic	DB01081	Diphenoxylate
indication	2290	Microvillus inclusion disease	rare_genetic	DB01294	Bismuth Subsalicylate
indication	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB01294	Bismuth Subsalicylate
indication	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB01294	Bismuth Subsalicylate
indication	53689	Congenital chloride diarrhea	rare_genetic	DB01294	Bismuth Subsalicylate
indication	92050	Congenital tufting enteropathy	rare_genetic	DB01294	Bismuth Subsalicylate
indication	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB01294	Bismuth Subsalicylate
indication	103908	Congenital sodium diarrhea	rare_genetic	DB01294	Bismuth Subsalicylate
indication	2290	Microvillus inclusion disease	rare_genetic	DB01501	Difenoxin
indication	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB01501	Difenoxin
indication	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB01501	Difenoxin
indication	53689	Congenital chloride diarrhea	rare_genetic	DB01501	Difenoxin
indication	92050	Congenital tufting enteropathy	rare_genetic	DB01501	Difenoxin
indication	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB01501	Difenoxin
indication	103908	Congenital sodium diarrhea	rare_genetic	DB01501	Difenoxin
off-label use	2290	Microvillus inclusion disease	rare_genetic	DB00986	Glycopyrrolate
off-label use	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB00986	Glycopyrrolate
off-label use	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB00986	Glycopyrrolate
off-label use	53689	Congenital chloride diarrhea	rare_genetic	DB00986	Glycopyrrolate
off-label use	92050	Congenital tufting enteropathy	rare_genetic	DB00986	Glycopyrrolate
off-label use	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB00986	Glycopyrrolate
off-label use	103908	Congenital sodium diarrhea	rare_genetic	DB00986	Glycopyrrolate
indication	2290	Microvillus inclusion disease	rare_genetic	DB00836	Loperamide
indication	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB00836	Loperamide
indication	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB00836	Loperamide
indication	53689	Congenital chloride diarrhea	rare_genetic	DB00836	Loperamide
indication	92050	Congenital tufting enteropathy	rare_genetic	DB00836	Loperamide
indication	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB00836	Loperamide
indication	103908	Congenital sodium diarrhea	rare_genetic	DB00836	Loperamide
off-label use	2290	Microvillus inclusion disease	rare_genetic	DB00424	Hyoscyamine
off-label use	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB00424	Hyoscyamine
off-label use	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB00424	Hyoscyamine
off-label use	53689	Congenital chloride diarrhea	rare_genetic	DB00424	Hyoscyamine
off-label use	92050	Congenital tufting enteropathy	rare_genetic	DB00424	Hyoscyamine
off-label use	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB00424	Hyoscyamine
off-label use	103908	Congenital sodium diarrhea	rare_genetic	DB00424	Hyoscyamine
off-label use	2704	Ochoa syndrome	rare_genetic	DB00424	Hyoscyamine
off-label use	2290	Microvillus inclusion disease	rare_genetic	DB00318	Codeine
off-label use	329242	Congenital chronic diarrhea with protein-losing enteropathy	rare_genetic	DB00318	Codeine
off-label use	314373	Chronic diarrhea due to guanylate cyclase 2C overactivity	rare_genetic	DB00318	Codeine
off-label use	53689	Congenital chloride diarrhea	rare_genetic	DB00318	Codeine
off-label use	92050	Congenital tufting enteropathy	rare_genetic	DB00318	Codeine
off-label use	83620	Congenital malabsorptive diarrhea due to paucity of enteroendocrine cells	rare_genetic	DB00318	Codeine
off-label use	103908	Congenital sodium diarrhea	rare_genetic	DB00318	Codeine
off-label use	93552	Pediatric systemic lupus erythematosus	not_genetic	DB00250	Dapsone
indication	703	Bullous pemphigoid	not_genetic	DB00250	Dapsone
off-label use	93552	Pediatric systemic lupus erythematosus	not_genetic	DB00993	Azathioprine
off-label use	232	Sickle cell anemia	rare_genetic	DB00610	Metaraminol
off-label use	232	Sickle cell anemia	rare_genetic	DB00388	Phenylephrine
off-label use	30925	Hereditary central diabetes insipidus	rare_genetic	DB00232	Methyclothiazide
off-label use	30925	Hereditary central diabetes insipidus	rare_genetic	DB00310	Chlorthalidone
indication	703	Bullous pemphigoid	not_genetic	DB00891	Sulfapyridine
off-label use	2334	Autosomal dominant keratitis	rare_genetic	DB00249	Idoxuridine
indication	158793	Lymphoadenopathic mastocytosis with eosinophilia	not_genetic	DB00619	Imatinib
indication	158778	Isolated bone marrow mastocytosis	not_genetic	DB00619	Imatinib
indication	158775	Smouldering systemic mastocytosis	not_genetic	DB00619	Imatinib
indication	98849	Systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease	not_genetic	DB00619	Imatinib
indication	158793	Lymphoadenopathic mastocytosis with eosinophilia	not_genetic	DB01003	Cromoglicic acid
indication	158778	Isolated bone marrow mastocytosis	not_genetic	DB01003	Cromoglicic acid
indication	158775	Smouldering systemic mastocytosis	not_genetic	DB01003	Cromoglicic acid
indication	98849	Systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease	not_genetic	DB01003	Cromoglicic acid
indication	79241	Biotinidase deficiency	rare_genetic	DB00152	Thiamine
indication	79242	Holocarboxylase synthetase deficiency	rare_genetic	DB00152	Thiamine
indication	332	Congenital intrinsic factor deficiency	rare_genetic	DB00152	Thiamine
indication	35858	Gräsbeck-Imerslund disease	rare_genetic	DB00152	Thiamine
indication	79241	Biotinidase deficiency	rare_genetic	DB00200	Hydroxocobalamin
indication	79242	Holocarboxylase synthetase deficiency	rare_genetic	DB00200	Hydroxocobalamin
indication	332	Congenital intrinsic factor deficiency	rare_genetic	DB00200	Hydroxocobalamin
indication	35858	Gräsbeck-Imerslund disease	rare_genetic	DB00200	Hydroxocobalamin
indication	752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	rare_genetic	DB06710	Methyltestosterone
indication	443087	46,XY disorder of sex development due to testicular 17,20-desmolase deficiency	rare_genetic	DB06710	Methyltestosterone
indication	90796	46,XY disorder of sex development due to isolated 17,20-lyase deficiency	rare_genetic	DB06710	Methyltestosterone
off-label use	648	Noonan syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	199	Cornelia de Lange syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	1465	Coffin-Siris syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	915	Aarskog-Scott syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	235	Dubowitz syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	816	Sjögren-Larsson syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	1422	Chondrodysplasia-disorder of sex development syndrome	rare_genetic	DB06710	Methyltestosterone
off-label use	177901	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	rare_genetic	DB06710	Methyltestosterone
