:ID,identifier:string,name:string,:LABEL
C0158266,C0158266,"Intervertebral disc degeneration",Side Effect
GO:0035407,GO:0035407,"histone H3-T11 phosphorylation",Biological Process
DB00297,DB00297,"Bupivacaine",Compound
128866,128866,"CHMP4B",Gene
GO:0006015,GO:0006015,"5-phosphoribose 1-diphosphate biosynthetic process",Biological Process
GO:1903033,GO:1903033,"positive regulation of microtubule plus-end binding",Biological Process
GO:1902106,GO:1902106,"negative regulation of leukocyte differentiation",Biological Process
9515,9515,"STXBP5L",Gene
GO:0042759,GO:0042759,"long-chain fatty acid biosynthetic process",Biological Process
5074,5074,"PAWR",Gene
284348,284348,"LYPD5",Gene
GO:0034220,GO:0034220,"ion transmembrane transport",Biological Process
55696,55696,"RBM22",Gene
GO:0046980,GO:0046980,"tapasin binding",Molecular Function
GO:2000589,GO:2000589,"regulation of metanephric mesenchymal cell migration",Biological Process
387640,387640,"SKIDA1",Gene
C0151936,C0151936,"Tendon disorder",Side Effect
54797,54797,"MED18",Gene
GO:0097525,GO:0097525,"spliceosomal snRNP complex",Cellular Component
1768,1768,"DNAH6",Gene
10047,10047,"CST8",Gene
C0855521,C0855521,"Semen volume decreased",Side Effect
GO:0004402,GO:0004402,"histone acetyltransferase activity",Molecular Function
646862,646862,"RNF225",Gene
7512,7512,"XPNPEP2",Gene
GO:0007584,GO:0007584,"response to nutrient",Biological Process
C0025568,C0025568,"Metaplasia",Side Effect
GO:0070970,GO:0070970,"interleukin-2 secretion",Biological Process
7157,7157,"TP53",Gene
135295,135295,"SRSF12",Gene
162962,162962,"ZNF836",Gene
GO:0071872,GO:0071872,"cellular response to epinephrine stimulus",Biological Process
1118,1118,"CHIT1",Gene
GO:1902074,GO:1902074,"response to salt",Biological Process
84560,84560,"MT4",Gene
GO:0021775,GO:0021775,"smoothened signaling pathway involved in ventral spinal cord interneuron specification",Biological Process
GO:0010821,GO:0010821,"regulation of mitochondrion organization",Biological Process
C0239549,C0239549,"Fat intolerance",Side Effect
29967,29967,"LRP12",Gene
GO:0019230,GO:0019230,"proprioception",Biological Process
GO:0033240,GO:0033240,"positive regulation of cellular amine metabolic process",Biological Process
C0341505,C0341505,"Chemical peritonitis",Side Effect
GO:0022833,GO:0022833,"mechanically gated channel activity",Molecular Function
C0151315,C0151315,"Neck stiffness",Side Effect
C2242575,C2242575,"Compulsive shopping",Side Effect
80230,80230,"RUFY1",Gene
GO:0097205,GO:0097205,"renal filtration",Biological Process
GO:0002887,GO:0002887,"negative regulation of myeloid leukocyte mediated immunity",Biological Process
1828,1828,"DSG1",Gene
GO:0051852,GO:0051852,"disruption by host of symbiont cells",Biological Process
27077,27077,"B9D1",Gene
79747,79747,"ADGB",Gene
GO:1904220,GO:1904220,"regulation of serine C-palmitoyltransferase activity",Biological Process
C0406650,C0406650,"Linear IgA disease",Side Effect
9108,9108,"MTMR7",Gene
157310,157310,"PEBP4",Gene
GO:1990131,GO:1990131,"Gtr1-Gtr2 GTPase complex",Cellular Component
6193,6193,"RPS5",Gene
C0151609,C0151609,"Scrotal oedema",Side Effect
GO:0017004,GO:0017004,"cytochrome complex assembly",Biological Process
59343,59343,"SENP2",Gene
UBERON:0001744,UBERON:0001744,"lymphoid tissue",Anatomy
GO:0071649,GO:0071649,"regulation of chemokine (C-C motif) ligand 5 production",Biological Process
5802,5802,"PTPRS",Gene
DB01612,DB01612,"Amyl Nitrite",Compound
GO:2000276,GO:2000276,"negative regulation of oxidative phosphorylation uncoupler activity",Biological Process
729330,729330,"OC90",Gene
PC7_3366,PC7_3366,"ECM proteoglycans",Pathway
PC7_4267,PC7_4267,"Glycogen synthesis",Pathway
79932,79932,"KIAA0319L",Gene
GO:0070069,GO:0070069,"cytochrome complex",Cellular Component
1376,1376,"CPT2",Gene
C0235433,C0235433,"Fat tissue increased",Side Effect
GO:0015197,GO:0015197,"peptide transporter activity",Molecular Function
GO:0015938,GO:0015938,"coenzyme A catabolic process",Biological Process
925,925,"CD8A",Gene
139728,139728,"PNCK",Gene
149095,149095,"DCST1",Gene
C0023890,C0023890,"Hepatic cirrhosis",Side Effect
51547,51547,"SIRT7",Gene
348303,348303,"SELV",Gene
C0033774,C0033774,"Pruritus",Side Effect
100129763,100129763,"LOC100129763",Gene
7757,7757,"ZNF208",Gene
GO:0002548,GO:0002548,"monocyte chemotaxis",Biological Process
164714,164714,"TTLL8",Gene
51188,51188,"SS18L2",Gene
GO:0031635,GO:0031635,"adenylate cyclase-inhibiting opioid receptor signaling pathway",Biological Process
84264,84264,"HAGHL",Gene
10761,10761,"PLAC1",Gene
118812,118812,"MORN4",Gene
105379411,105379411,"LOC105379411",Gene
5350,5350,"PLN",Gene
23408,23408,"SIRT5",Gene
GO:0043307,GO:0043307,"eosinophil activation",Biological Process
91544,91544,"UBXN11",Gene
GO:0097035,GO:0097035,"regulation of membrane lipid distribution",Biological Process
GO:0010034,GO:0010034,"response to acetate",Biological Process
105369273,105369273,"LOC105369273",Gene
414189,414189,"AGAP6",Gene
C0877398,C0877398,"Anaemia postoperative",Side Effect
221749,221749,"PXDC1",Gene
GO:0032731,GO:0032731,"positive regulation of interleukin-1 beta production",Biological Process
GO:0005487,GO:0005487,"nucleocytoplasmic transporter activity",Molecular Function
3004,3004,"GZMM",Gene
10739,10739,"RFPL2",Gene
100996634,100996634,"LOC100996634",Gene
473,473,"RERE",Gene
PC7_1135,PC7_1135,"APOBEC3G mediated resistance to HIV-1 infection",Pathway
C0278034,C0278034,"Cloudy urine",Side Effect
GO:0031508,GO:0031508,"pericentric heterochromatin assembly",Biological Process
7305,7305,"TYROBP",Gene
D059350,D059350,"Chronic Pain",Symptom
GO:0051597,GO:0051597,"response to methylmercury",Biological Process
339665,339665,"SLC35E4",Gene
GO:0022897,GO:0022897,"proton-dependent peptide secondary active transmembrane transporter activity",Molecular Function
93627,93627,"TBCK",Gene
790969,790969,"ZNF705F",Gene
C0521158,C0521158,"Neoplasm recurrence",Side Effect
128239,128239,"IQGAP3",Gene
GO:1901673,GO:1901673,"regulation of mitotic spindle assembly",Biological Process
22924,22924,"MAPRE3",Gene
C0232208,C0232208,"Nodal rhythm",Side Effect
401546,401546,"C9orf152",Gene
GO:0005523,GO:0005523,"tropomyosin binding",Molecular Function
729250,729250,"PRR20E",Gene
GO:0090068,GO:0090068,"positive regulation of cell cycle process",Biological Process
GO:0075733,GO:0075733,"intracellular transport of virus",Biological Process
GO:0006637,GO:0006637,"acyl-CoA metabolic process",Biological Process
GO:0035721,GO:0035721,"intraciliary retrograde transport",Biological Process
GO:0090179,GO:0090179,"planar cell polarity pathway involved in neural tube closure",Biological Process
256933,256933,"NPB",Gene
55222,55222,"LRRC20",Gene
C0270971,C0270971,"Floppy infant",Side Effect
79959,79959,"CEP76",Gene
PC7_5981,PC7_5981,"Notch signaling pathway",Pathway
C0521492,C0521492,"Application site ulcer",Side Effect
GO:0032357,GO:0032357,"oxidized purine DNA binding",Molecular Function
GO:0006122,GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",Biological Process
1557,1557,"CYP2C19",Gene
140456,140456,"ASB11",Gene
100289279,100289279,"LOC100289279",Gene
GO:0098609,GO:0098609,"cell-cell adhesion",Biological Process
79600,79600,"TCTN1",Gene
C0857807,C0857807,"Accidental ingestion",Side Effect
402117,402117,"VWC2L",Gene
GO:0045989,GO:0045989,"positive regulation of striated muscle contraction",Biological Process
1382,1382,"CRABP2",Gene
390443,390443,"RNASE9",Gene
7038,7038,"TG",Gene
GO:0002913,GO:0002913,"positive regulation of lymphocyte anergy",Biological Process
84464,84464,"SLX4",Gene
84957,84957,"RELT",Gene
100129397,100129397,"LOC100129397",Gene
GO:0010658,GO:0010658,"striated muscle cell apoptotic process",Biological Process
4507,4507,"MTAP",Gene
PC7_2620,PC7_2620,"Class A/1 (Rhodopsin-like receptors)",Pathway
GO:0032960,GO:0032960,"regulation of inositol trisphosphate biosynthetic process",Biological Process
GO:2000380,GO:2000380,"regulation of mesoderm development",Biological Process
GO:0045165,GO:0045165,"cell fate commitment",Biological Process
N0000182138,N0000182138,"Cytochrome P450 1A2 Inhibitors",Pharmacologic Class
3636,3636,"INPPL1",Gene
11339,11339,"OIP5",Gene
81555,81555,"YIPF5",Gene
89894,89894,"TMEM116",Gene
GO:0010862,GO:0010862,"positive regulation of pathway-restricted SMAD protein phosphorylation",Biological Process
1105,1105,"CHD1",Gene
10980,10980,"COPS6",Gene
26958,26958,"COPG2",Gene
3169,3169,"FOXA1",Gene
79628,79628,"SH3TC2",Gene
105372855,105372855,"LOC105372855",Gene
714,714,"C1QC",Gene
GO:0071219,GO:0071219,"cellular response to molecule of bacterial origin",Biological Process
GO:0034330,GO:0034330,"cell junction organization",Biological Process
645840,645840,"TXNRD3NB",Gene
6586,6586,"SLIT3",Gene
GO:0045919,GO:0045919,"positive regulation of cytolysis",Biological Process
899,899,"CCNF",Gene
105378176,105378176,"LOC105378176",Gene
6103,6103,"RPGR",Gene
GO:0030892,GO:0030892,"mitotic cohesin complex",Cellular Component
23201,23201,"FAM168A",Gene
D057178,D057178,"Primary Progressive Nonfluent Aphasia",Symptom
345778,345778,"MTX3",Gene
GO:0003990,GO:0003990,"acetylcholinesterase activity",Molecular Function
3184,3184,"HNRNPD",Gene
GO:0045922,GO:0045922,"negative regulation of fatty acid metabolic process",Biological Process
GO:0052330,GO:0052330,"positive regulation by organism of programmed cell death in other organism involved in symbiotic interaction",Biological Process
2797,2797,"GNRH2",Gene
11040,11040,"PIM2",Gene
100528020,100528020,"FAM187A",Gene
GO:0090258,GO:0090258,"negative regulation of mitochondrial fission",Biological Process
134187,134187,"POU5F2",Gene
79176,79176,"FBXL15",Gene
GO:0050265,GO:0050265,"RNA uridylyltransferase activity",Molecular Function
PC7_7661,PC7_7661,"Stabilization of p53",Pathway
774,774,"CACNA1B",Gene
8541,8541,"PPFIA3",Gene
GO:0031332,GO:0031332,"RNAi effector complex",Cellular Component
101929141,101929141,"LOC101929141",Gene
GO:1903204,GO:1903204,"negative regulation of oxidative stress-induced neuron death",Biological Process
GO:0050714,GO:0050714,"positive regulation of protein secretion",Biological Process
GO:0016881,GO:0016881,"acid-amino acid ligase activity",Molecular Function
GO:0046813,GO:0046813,"receptor-mediated virion attachment to host cell",Biological Process
5139,5139,"PDE3A",Gene
GO:0004667,GO:0004667,"prostaglandin-D synthase activity",Molecular Function
GO:0019898,GO:0019898,"extrinsic component of membrane",Cellular Component
C1565489,C1565489,"Renal impairment",Side Effect
GO:0010667,GO:0010667,"negative regulation of cardiac muscle cell apoptotic process",Biological Process
728276,728276,"CLEC19A",Gene
2857,2857,"GPR34",Gene
GO:0032474,GO:0032474,"otolith morphogenesis",Biological Process
GO:0005751,GO:0005751,"mitochondrial respiratory chain complex IV",Cellular Component
23436,23436,"CELA3B",Gene
GO:0000788,GO:0000788,"nuclear nucleosome",Cellular Component
80772,80772,"CPTP",Gene
GO:0006668,GO:0006668,"sphinganine-1-phosphate metabolic process",Biological Process
GO:0044770,GO:0044770,"cell cycle phase transition",Biological Process
100131599,100131599,"LOC100131599",Gene
322,322,"APBB1",Gene
10137,10137,"RBM12",Gene
27235,27235,"COQ2",Gene
D003693,D003693,"Delirium",Symptom
GO:0097154,GO:0097154,"GABAergic neuron differentiation",Biological Process
121256,121256,"TMEM132D",Gene
GO:0009162,GO:0009162,"deoxyribonucleoside monophosphate metabolic process",Biological Process
823,823,"CAPN1",Gene
GO:0045070,GO:0045070,"positive regulation of viral genome replication",Biological Process
390168,390168,"OR5M1",Gene
GO:2001269,GO:2001269,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway",Biological Process
22841,22841,"RAB11FIP2",Gene
57453,57453,"DSCAML1",Gene
C0521208,C0521208,"Accident at home",Side Effect
728637,728637,"MEIKIN",Gene
389813,389813,"C9orf172",Gene
4296,4296,"MAP3K11",Gene
284498,284498,"C1orf167",Gene
440435,440435,"GPR179",Gene
GO:0045089,GO:0045089,"positive regulation of innate immune response",Biological Process
GO:0015671,GO:0015671,"oxygen transport",Biological Process
79139,79139,"DERL1",Gene
440044,440044,"SLC22A20",Gene
GO:0030322,GO:0030322,"stabilization of membrane potential",Biological Process
3423,3423,"IDS",Gene
80320,80320,"SP6",Gene
GO:0071318,GO:0071318,"cellular response to ATP",Biological Process
9685,9685,"CLINT1",Gene
GO:1903050,GO:1903050,"regulation of proteolysis involved in cellular protein catabolic process",Biological Process
GO:0060324,GO:0060324,"face development",Biological Process
GO:2000586,GO:2000586,"regulation of platelet-derived growth factor receptor-beta signaling pathway",Biological Process
GO:0046325,GO:0046325,"negative regulation of glucose import",Biological Process
GO:0061647,GO:0061647,"histone H3-K9 modification",Biological Process
GO:0014736,GO:0014736,"negative regulation of muscle atrophy",Biological Process
390980,390980,"ZNF805",Gene
GO:0010611,GO:0010611,"regulation of cardiac muscle hypertrophy",Biological Process
GO:0031045,GO:0031045,"dense core granule",Cellular Component
85293,85293,"KRTAP3-3",Gene
GO:2000855,GO:2000855,"regulation of mineralocorticoid secretion",Biological Process
PC7_5779,PC7_5779,"NOD1/2 Signaling Pathway",Pathway
GO:0016208,GO:0016208,"AMP binding",Molecular Function
C0206698,C0206698,"Cholangiocarcinoma",Side Effect
105370298,105370298,"LOC105370298",Gene
4356,4356,"MPP3",Gene
DB06684,DB06684,"Vilazodone",Compound
GO:0001990,GO:0001990,"regulation of systemic arterial blood pressure by hormone",Biological Process
64793,64793,"CEP85",Gene
GO:0006597,GO:0006597,"spermine biosynthetic process",Biological Process
GO:0045499,GO:0045499,"chemorepellent activity",Molecular Function
4001,4001,"LMNB1",Gene
64434,64434,"NOM1",Gene
DB00629,DB00629,"Guanabenz",Compound
10769,10769,"PLK2",Gene
DB00444,DB00444,"Teniposide",Compound
GO:0072387,GO:0072387,"flavin adenine dinucleotide metabolic process",Biological Process
79033,79033,"ERI3",Gene
GO:0019205,GO:0019205,"nucleobase-containing compound kinase activity",Molecular Function
GO:0048640,GO:0048640,"negative regulation of developmental growth",Biological Process
105372704,105372704,"LOC105372704",Gene
631,631,"BFSP1",Gene
8330,8330,"HIST1H2AK",Gene
51253,51253,"MRPL37",Gene
C0024894,C0024894,"Mastitis",Side Effect
GO:0045261,GO:0045261,"proton-transporting ATP synthase complex, catalytic core F(1)",Cellular Component
6439,6439,"SFTPB",Gene
167681,167681,"PRSS35",Gene
GO:0010666,GO:0010666,"positive regulation of cardiac muscle cell apoptotic process",Biological Process
PC7_2630,PC7_2630,"Clathrin derived vesicle budding",Pathway
50862,50862,"RNF141",Gene
GO:0005749,GO:0005749,"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)",Cellular Component
23082,23082,"PPRC1",Gene
30817,30817,"ADGRE2",Gene
56606,56606,"SLC2A9",Gene
GO:0060395,GO:0060395,"SMAD protein signal transduction",Biological Process
C1295715,C1295715,"Fibrinogen decreased",Side Effect
3581,3581,"IL9R",Gene
388284,388284,"C16orf86",Gene
GO:0008068,GO:0008068,"extracellular-glutamate-gated chloride channel activity",Molecular Function
63950,63950,"DMRTA2",Gene
D005334,D005334,"Fever",Symptom
157848,157848,"NKX6-3",Gene
2582,2582,"GALE",Gene
10413,10413,"YAP1",Gene
GO:0005412,GO:0005412,"glucose:sodium symporter activity",Molecular Function
GO:0008970,GO:0008970,"phosphatidylcholine 1-acylhydrolase activity",Molecular Function
GO:0030823,GO:0030823,"regulation of cGMP metabolic process",Biological Process
GO:0001933,GO:0001933,"negative regulation of protein phosphorylation",Biological Process
GO:0030950,GO:0030950,"establishment or maintenance of actin cytoskeleton polarity",Biological Process
9926,9926,"LPGAT1",Gene
GO:1903431,GO:1903431,"positive regulation of cell maturation",Biological Process
GO:0072217,GO:0072217,"negative regulation of metanephros development",Biological Process
GO:1902548,GO:1902548,"negative regulation of cellular response to vascular endothelial growth factor stimulus",Biological Process
C0004626,C0004626,"Pneumonia bacterial",Side Effect
C0158570,C0158570,"Vascular anomaly",Side Effect
401251,401251,"SAPCD1",Gene
GO:0002666,GO:0002666,"positive regulation of T cell tolerance induction",Biological Process
GO:0071706,GO:0071706,"tumor necrosis factor superfamily cytokine production",Biological Process
GO:0032071,GO:0032071,"regulation of endodeoxyribonuclease activity",Biological Process
5532,5532,"PPP3CB",Gene
DB00495,DB00495,"Zidovudine",Compound
DB00987,DB00987,"Cytarabine",Compound
4665,4665,"NAB2",Gene
55799,55799,"CACNA2D3",Gene
GO:0060710,GO:0060710,"chorio-allantoic fusion",Biological Process
GO:0015740,GO:0015740,"C4-dicarboxylate transport",Biological Process
C0162678,C0162678,"Neurofibromatosis",Side Effect
2130,2130,"EWSR1",Gene
159091,159091,"FAM122C",Gene
54800,54800,"KLHL24",Gene
UBERON:0001587,UBERON:0001587,"subclavian vein",Anatomy
100131000,100131000,"LOC100131000",Gene
1743,1743,"DLST",Gene
9986,9986,"RCE1",Gene
C0272118,C0272118,"Warm type haemolytic anaemia",Side Effect
GO:0046923,GO:0046923,"ER retention sequence binding",Molecular Function
PC7_4258,PC7_4258,"Glutathione synthesis and recycling",Pathway
105373397,105373397,"LOC105373397",Gene
400831,400831,"C20orf202",Gene
GO:0022417,GO:0022417,"protein maturation by protein folding",Biological Process
GO:0048878,GO:0048878,"chemical homeostasis",Biological Process
GO:0031284,GO:0031284,"positive regulation of guanylate cyclase activity",Biological Process
PC7_5327,PC7_5327,"Metabolism of mRNA",Pathway
GO:0002693,GO:0002693,"positive regulation of cellular extravasation",Biological Process
GO:0050868,GO:0050868,"negative regulation of T cell activation",Biological Process
C0919600,C0919600,"Application site hyperaesthesia",Side Effect
GO:1901725,GO:1901725,"regulation of histone deacetylase activity",Biological Process
WP696_r72081,WP696_r72081,"Benzo(a)pyrene metabolism",Pathway
127550,127550,"A3GALT2",Gene
C0025637,C0025637,"Methaemoglobinaemia",Side Effect
283871,283871,"PGP",Gene
GO:1903376,GO:1903376,"regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway",Biological Process
64582,64582,"GPR135",Gene
GO:0032489,GO:0032489,"regulation of Cdc42 protein signal transduction",Biological Process
GO:0071313,GO:0071313,"cellular response to caffeine",Biological Process
3822,3822,"KLRC2",Gene
256643,256643,"CXorf23",Gene
GO:0004692,GO:0004692,"cGMP-dependent protein kinase activity",Molecular Function
80205,80205,"CHD9",Gene
1803,1803,"DPP4",Gene
26664,26664,"OR7C1",Gene
GO:0046833,GO:0046833,"positive regulation of RNA export from nucleus",Biological Process
GO:0055072,GO:0055072,"iron ion homeostasis",Biological Process
79846,79846,"CFAP69",Gene
10204,10204,"NUTF2",Gene
GO:0004666,GO:0004666,"prostaglandin-endoperoxide synthase activity",Molecular Function
GO:0032411,GO:0032411,"positive regulation of transporter activity",Biological Process
9211,9211,"LGI1",Gene
GO:1990462,GO:1990462,"omegasome",Cellular Component
D004411,D004411,"Dyslexia, Acquired",Symptom
GO:2000757,GO:2000757,"negative regulation of peptidyl-lysine acetylation",Biological Process
86614,86614,"HSFY1",Gene
6164,6164,"RPL34",Gene
C0566951,C0566951,"Vaginal ulceration",Side Effect
338620,338620,"LOC338620",Gene
80821,80821,"DDHD1",Gene
GO:0034066,GO:0034066,"RIC1-RGP1 guanyl-nucleotide exchange factor complex",Cellular Component
GO:0022618,GO:0022618,"ribonucleoprotein complex assembly",Biological Process
GO:0043628,GO:0043628,"ncRNA 3'-end processing",Biological Process
C0019163,C0019163,"Hepatitis B",Side Effect
388759,388759,"C1orf229",Gene
3882,3882,"KRT32",Gene
142689,142689,"ASB12",Gene
UBERON:0000006,UBERON:0000006,"islet of Langerhans",Anatomy
DB00959,DB00959,"Methylprednisolone",Compound
64319,64319,"FBRS",Gene
GO:0030207,GO:0030207,"chondroitin sulfate catabolic process",Biological Process
1351,1351,"COX8A",Gene
11162,11162,"NUDT6",Gene
DB00692,DB00692,"Phentolamine",Compound
GO:0031085,GO:0031085,"BLOC-3 complex",Cellular Component
51646,51646,"YPEL5",Gene
7760,7760,"ZNF213",Gene
51163,51163,"DBR1",Gene
58478,58478,"ENOPH1",Gene
GO:0072197,GO:0072197,"ureter morphogenesis",Biological Process
84239,84239,"ATP13A4",Gene
GO:0042401,GO:0042401,"cellular biogenic amine biosynthetic process",Biological Process
DB06802,DB06802,"Nepafenac",Compound
5325,5325,"PLAGL1",Gene
23383,23383,"MAU2",Gene
WP384_r67054,WP384_r67054,"Apoptosis Modulation by HSP70",Pathway
91647,91647,"ATPAF2",Gene
105369244,105369244,"LOC105369244",Gene
3430,3430,"IFI35",Gene
56100,56100,"PCDHGB6",Gene
C0854100,C0854100,"Nitrogen balance negative",Side Effect
C0522224,C0522224,"Paralysis",Side Effect
N0000187063,N0000187063,"Cytochrome P450 2C8 Inducers",Pharmacologic Class
2947,2947,"GSTM3",Gene
158880,158880,"USP51",Gene
GO:0034397,GO:0034397,"telomere localization",Biological Process
C0235832,C0235832,"Hernia congenital",Side Effect
10096,10096,"ACTR3",Gene
GO:0018406,GO:0018406,"protein C-linked glycosylation via 2'-alpha-mannosyl-L-tryptophan",Biological Process
60,60,"ACTB",Gene
9843,9843,"HEPH",Gene
GO:0033673,GO:0033673,"negative regulation of kinase activity",Biological Process
GO:0000012,GO:0000012,"single strand break repair",Biological Process
7203,7203,"CCT3",Gene
375759,375759,"C9orf50",Gene
DB00190,DB00190,"Carbidopa",Compound
7404,7404,"UTY",Gene
GO:0040031,GO:0040031,"snRNA modification",Biological Process
GO:0009396,GO:0009396,"folic acid-containing compound biosynthetic process",Biological Process
164237,164237,"WFDC13",Gene
PC7_6955,PC7_6955,"Reversible hydration of carbon dioxide",Pathway
GO:0000380,GO:0000380,"alternative mRNA splicing, via spliceosome",Biological Process
GO:0046636,GO:0046636,"negative regulation of alpha-beta T cell activation",Biological Process
105376791,105376791,"LOC105376791",Gene
105377135,105377135,"LOC105377135",Gene
5026,5026,"P2RX5",Gene
29763,29763,"PACSIN3",Gene
GO:0000281,GO:0000281,"mitotic cytokinesis",Biological Process
90196,90196,"SYS1",Gene
D002819,D002819,"Chorea",Symptom
116085,116085,"SLC22A12",Gene
2527,2527,"FUT5",Gene
GO:1901160,GO:1901160,"primary amino compound metabolic process",Biological Process
55197,55197,"RPRD1A",Gene
GO:0048488,GO:0048488,"synaptic vesicle endocytosis",Biological Process
GO:0060763,GO:0060763,"mammary duct terminal end bud growth",Biological Process
GO:0015918,GO:0015918,"sterol transport",Biological Process
C0853246,C0853246,"Eczema exacerbated",Side Effect
105373278,105373278,"LOC105373278",Gene
7464,7464,"CORO2A",Gene
DB00820,DB00820,"Tadalafil",Compound
C0392620,C0392620,"Alcohol poisoning",Side Effect
C0281803,C0281803,"Endotracheal intubation complication",Side Effect
GO:0042625,GO:0042625,"ATPase coupled ion transmembrane transporter activity",Molecular Function
PC7_6173,PC7_6173,"PKA-mediated phosphorylation of CREB",Pathway
PC7_6589,PC7_6589,"Processing of Capped Intron-Containing Pre-mRNA",Pathway
C0011991,C0011991,"Diarrhoea",Side Effect
GO:0004142,GO:0004142,"diacylglycerol cholinephosphotransferase activity",Molecular Function
WP58_r80015,WP58_r80015,"Monoamine GPCRs",Pathway
390059,390059,"OR51M1",Gene
4606,4606,"MYBPC2",Gene
GO:0004825,GO:0004825,"methionine-tRNA ligase activity",Molecular Function
GO:0016493,GO:0016493,"C-C chemokine receptor activity",Molecular Function
GO:0007059,GO:0007059,"chromosome segregation",Biological Process
N0000167094,N0000167094,"Benzothiazoles",Pharmacologic Class
3611,3611,"ILK",Gene
283365,283365,"OR6C6",Gene
64108,64108,"RTP4",Gene
202915,202915,"TMEM184A",Gene
89869,89869,"PLCZ1",Gene
245802,245802,"MS4A6E",Gene
10955,10955,"SERINC3",Gene
GO:0000120,GO:0000120,"RNA polymerase I transcription factor complex",Cellular Component
GO:1903076,GO:1903076,"regulation of protein localization to plasma membrane",Biological Process
UBERON:0001232,UBERON:0001232,"collecting duct of renal tubule",Anatomy
79635,79635,"CCDC121",Gene
GO:0031650,GO:0031650,"regulation of heat generation",Biological Process
C0151595,C0151595,"Digitalis intoxication (NOS)",Side Effect
721,721,"C4B",Gene
9060,9060,"PAPSS2",Gene
GO:1903393,GO:1903393,"positive regulation of adherens junction organization",Biological Process
26574,26574,"AATF",Gene
51439,51439,"FAM8A1",Gene
83552,83552,"MFRP",Gene
GO:0008038,GO:0008038,"neuron recognition",Biological Process
GO:0048188,GO:0048188,"Set1C/COMPASS complex",Cellular Component
6529,6529,"SLC6A1",Gene
23659,23659,"PLA2G15",Gene
GO:0017146,GO:0017146,"NMDA selective glutamate receptor complex",Cellular Component
GO:1903362,GO:1903362,"regulation of cellular protein catabolic process",Biological Process
5690,5690,"PSMB2",Gene
GO:0071922,GO:0071922,"regulation of cohesin localization to chromatin",Biological Process
23172,23172,"FAM175B",Gene
GO:0001838,GO:0001838,"embryonic epithelial tube formation",Biological Process
197135,197135,"PATL2",Gene
C2010560,C2010560,"Gastritis haemorrhagic",Side Effect
3159,3159,"HMGA1",Gene
GO:0034394,GO:0034394,"protein localization to cell surface",Biological Process
GO:0001955,GO:0001955,"blood vessel maturation",Biological Process
55829,55829,"VIMP",Gene
C0851578,C0851578,"Sleep disorder",Side Effect
9390,9390,"SLC22A13",Gene
DB01074,DB01074,"Perhexiline",Compound
2800,2800,"GOLGA1",Gene
11015,11015,"KDELR3",Gene
GO:2000002,GO:2000002,"negative regulation of DNA damage checkpoint",Biological Process
22997,22997,"IGSF9B",Gene
7425,7425,"VGF",Gene
GO:0030306,GO:0030306,"ADP-ribosylation factor binding",Molecular Function
123606,123606,"NIPA1",Gene
C0152128,C0152128,"Drug withdrawal syndrome",Side Effect
8608,8608,"RDH16",Gene
GO:0032817,GO:0032817,"regulation of natural killer cell proliferation",Biological Process
GO:0061564,GO:0061564,"axon development",Biological Process
51499,51499,"TRIAP1",Gene
C0281361,C0281361,"Adenocarcinoma pancreas",Side Effect
101928991,101928991,"LOC101928991",Gene
GO:0003697,GO:0003697,"single-stranded DNA binding",Molecular Function
GO:0072553,GO:0072553,"terminal button organization",Biological Process
GO:0007497,GO:0007497,"posterior midgut development",Biological Process
51012,51012,"SLMO2",Gene
UBERON:0000056,UBERON:0000056,"ureter",Anatomy
5238,5238,"PGM3",Gene
DB00675,DB00675,"Tamoxifen",Compound
C0149707,C0149707,"Haematospermia",Side Effect
GO:0072711,GO:0072711,"cellular response to hydroxyurea",Biological Process
GO:0070531,GO:0070531,"BRCA1-A complex",Cellular Component
GO:0042269,GO:0042269,"regulation of natural killer cell mediated cytotoxicity",Biological Process
GO:0000182,GO:0000182,"rDNA binding",Molecular Function
GO:0052405,GO:0052405,"negative regulation by host of symbiont molecular function",Biological Process
GO:0005965,GO:0005965,"protein farnesyltransferase complex",Cellular Component
N0000175075,N0000175075,"Proteasome Inhibitors",Pharmacologic Class
GO:0043970,GO:0043970,"histone H3-K9 acetylation",Biological Process
GO:0006097,GO:0006097,"glyoxylate cycle",Biological Process
2828,2828,"GPR4",Gene
10563,10563,"CXCL13",Gene
168544,168544,"ZNF467",Gene
54986,54986,"ULK4",Gene
DB01098,DB01098,"Rosuvastatin",Compound
D020921,D020921,"Sleep Arousal Disorders",Symptom
10236,10236,"HNRNPR",Gene
C0005747,C0005747,"Blepharospasm",Side Effect
GO:0042439,GO:0042439,"ethanolamine-containing compound metabolic process",Biological Process
GO:0008090,GO:0008090,"retrograde axonal transport",Biological Process
GO:0006108,GO:0006108,"malate metabolic process",Biological Process
GO:0097190,GO:0097190,"apoptotic signaling pathway",Biological Process
C0018784,C0018784,"Deafness neurosensory",Side Effect
GO:0034315,GO:0034315,"regulation of Arp2/3 complex-mediated actin nucleation",Biological Process
GO:0030490,GO:0030490,"maturation of SSU-rRNA",Biological Process
