hpo_id	xref	xtype
HP:0030467	UMLS:C4072957	UMLS
HP:0030468	UMLS:C4072958	UMLS
HP:0030469	UMLS:C4072959	UMLS
HP:0030470	UMLS:C4072960	UMLS
HP:0030471	UMLS:C4072961	UMLS
HP:0030472	UMLS:C4072962	UMLS
HP:0030473	UMLS:C4072963	UMLS
HP:0030474	UMLS:C4072964	UMLS
HP:0030475	UMLS:C4072965	UMLS
HP:0030476	UMLS:C4072966	UMLS
HP:0030477	UMLS:C4072967	UMLS
HP:0030478	UMLS:C4072968	UMLS
HP:0030479	UMLS:C4072969	UMLS
HP:0030480	UMLS:C4072970	UMLS
HP:0030481	UMLS:C4072971	UMLS
HP:0030482	UMLS:C4072972	UMLS
HP:0030483	UMLS:C4072973	UMLS
HP:0030484	UMLS:C4072974	UMLS
HP:0030485	UMLS:C4072975	UMLS
HP:0030486	UMLS:C4072976	UMLS
HP:0030487	UMLS:C4072977	UMLS
HP:0030488	UMLS:C4072978	UMLS
HP:0030489	UMLS:C4072979	UMLS
HP:0030490	UMLS:C4072980	UMLS
HP:0030491	UMLS:C3275758	UMLS
HP:0030493	UMLS:C4072981	UMLS
HP:0030494	UMLS:C4072982	UMLS
HP:0030495	UMLS:C4072983	UMLS
HP:0030496	UMLS:C4072984	UMLS
HP:0030497	UMLS:C4072985	UMLS
HP:0030498	UMLS:C4072986	UMLS
HP:0030499	SNOMEDCT_US:247154004	SNOMEDCT_US
HP:0030499	UMLS:C0677628	UMLS
HP:0030500	UMLS:C4072987	UMLS
HP:0030501	UMLS:C4072988	UMLS
HP:0030502	MSH:D041441	MSH
HP:0030502	SNOMEDCT_US:44268007	SNOMEDCT_US
HP:0030502	UMLS:C0152439	UMLS
HP:0030503	SNOMEDCT_US:232024000	SNOMEDCT_US
HP:0030503	UMLS:C0339480	UMLS
HP:0030504	UMLS:C4072989	UMLS
HP:0030505	UMLS:C4072990	UMLS
HP:0030506	UMLS:C4072991	UMLS
HP:0030507	UMLS:C4072992	UMLS
HP:0030508	SNOMEDCT_US:312937006	SNOMEDCT_US
HP:0030508	UMLS:C0730304	UMLS
HP:0030509	UMLS:C4072993	UMLS
HP:0030510	UMLS:C1862062	UMLS
HP:0030511	MSH:C564243	MSH
HP:0030511	SNOMEDCT_US:711163009	SNOMEDCT_US
HP:0030511	UMLS:C1842073	UMLS
HP:0030512	UMLS:C4072994	UMLS
HP:0030513	UMLS:C4072995	UMLS
HP:0030514	UMLS:C4072996	UMLS
HP:0030515	SNOMEDCT_US:397542006	SNOMEDCT_US
HP:0030515	UMLS:C1301510	UMLS
HP:0030516	MSH:D006423	MSH
HP:0030516	SNOMEDCT_US:34063005	SNOMEDCT_US
HP:0030516	UMLS:C0271202	UMLS
HP:0030517	SNOMEDCT_US:344104004	SNOMEDCT_US
HP:0030517	SNOMEDCT_US:345121001	SNOMEDCT_US
HP:0030517	UMLS:C0271207	UMLS
HP:0030518	UMLS:C4072997	UMLS
HP:0030519	UMLS:C4072998	UMLS
HP:0030520	MSH:D006423	MSH
HP:0030520	SNOMEDCT_US:87278000	SNOMEDCT_US
HP:0030520	UMLS:C0271208	UMLS
HP:0030521	MSH:D006423	MSH
HP:0030521	SNOMEDCT_US:61917005	SNOMEDCT_US
HP:0030521	UMLS:C0221184	UMLS
HP:0030522	UMLS:C4072999	UMLS
HP:0030523	UMLS:C4073000	UMLS
HP:0030524	UMLS:C4073001	UMLS
HP:0030525	UMLS:C4073002	UMLS
HP:0030526	UMLS:C4073003	UMLS
HP:0030527	UMLS:C4073004	UMLS
HP:0030528	MSH:D012607	MSH
HP:0030528	SNOMEDCT_US:64418005	SNOMEDCT_US
HP:0030528	UMLS:C0271197	UMLS
HP:0030529	MSH:D012607	MSH
HP:0030529	SNOMEDCT_US:129625005	SNOMEDCT_US
HP:0030529	UMLS:C0438434	UMLS
HP:0030530	MSH:D012607	MSH
HP:0030530	SNOMEDCT_US:15462009	SNOMEDCT_US
HP:0030530	UMLS:C0271198	UMLS
HP:0030530	UMLS:C4280302	UMLS
HP:0030531	UMLS:C4073005	UMLS
HP:0030532	UMLS:C4073006	UMLS
HP:0030533	UMLS:C4073007	UMLS
HP:0030534	UMLS:C4073008	UMLS
HP:0030535	UMLS:C4073009	UMLS
HP:0030536	UMLS:C4073010	UMLS
HP:0030537	UMLS:C4073011	UMLS
HP:0030538	UMLS:C4073012	UMLS
HP:0030539	UMLS:C4073013	UMLS
HP:0030540	UMLS:C4073014	UMLS
HP:0030541	UMLS:C4073015	UMLS
HP:0030542	UMLS:C4073016	UMLS
HP:0030543	UMLS:C4073017	UMLS
HP:0030544	UMLS:C4073018	UMLS
HP:0030545	UMLS:C4073019	UMLS
HP:0030546	UMLS:C4073020	UMLS
HP:0030547	UMLS:C4073021	UMLS
HP:0030548	UMLS:C4073022	UMLS
HP:0030549	UMLS:C4073023	UMLS
HP:0030550	UMLS:C4073024	UMLS
HP:0030551	UMLS:C4073025	UMLS
HP:0030552	UMLS:C4073026	UMLS
HP:0030553	SNOMEDCT_US:63063006	SNOMEDCT_US
HP:0030553	UMLS:C0442774	UMLS
HP:0030554	UMLS:C4073027	UMLS
HP:0030555	UMLS:C4073028	UMLS
HP:0030556	UMLS:C4073029	UMLS
HP:0030557	UMLS:C4073030	UMLS
HP:0030558	UMLS:C4073031	UMLS
HP:0030559	UMLS:C4073032	UMLS
HP:0030560	UMLS:C4073033	UMLS
HP:0030561	UMLS:C4073034	UMLS
HP:0030562	UMLS:C4073035	UMLS
HP:0030563	UMLS:C4073036	UMLS
HP:0030564	UMLS:C4073037	UMLS
HP:0030565	UMLS:C4073038	UMLS
HP:0030566	UMLS:C4073039	UMLS
HP:0030567	UMLS:C4073040	UMLS
HP:0030568	UMLS:C4073041	UMLS
HP:0030569	UMLS:C4073042	UMLS
HP:0030570	UMLS:C4073043	UMLS
HP:0030571	UMLS:C4073044	UMLS
HP:0030572	UMLS:C4073045	UMLS
HP:0030573	UMLS:C4073046	UMLS
HP:0030574	UMLS:C4073047	UMLS
HP:0030575	UMLS:C4073048	UMLS
HP:0030576	UMLS:C4073049	UMLS
HP:0030577	UMLS:C4073050	UMLS
HP:0030578	UMLS:C4073051	UMLS
HP:0030579	UMLS:C4073052	UMLS
HP:0030580	UMLS:C4073053	UMLS
HP:0030581	UMLS:C4073054	UMLS
HP:0030582	UMLS:C4073055	UMLS
HP:0030583	UMLS:C4073056	UMLS
HP:0030584	UMLS:C4073057	UMLS
HP:0030585	UMLS:C4073058	UMLS
HP:0030586	UMLS:C4073059	UMLS
HP:0030587	UMLS:C4073060	UMLS
HP:0030588	UMLS:C0854021	UMLS
HP:0030589	UMLS:C4073061	UMLS
HP:0030590	UMLS:C4073062	UMLS
HP:0030591	UMLS:C4073063	UMLS
HP:0030592	UMLS:C4073064	UMLS
HP:0030593	UMLS:C4073065	UMLS
HP:0030594	UMLS:C4073066	UMLS
HP:0030595	UMLS:C4073067	UMLS
HP:0030596	UMLS:C4073068	UMLS
HP:0030597	UMLS:C4073069	UMLS
HP:0030598	UMLS:C4073070	UMLS
HP:0030599	UMLS:C4073071	UMLS
HP:0030601	UMLS:C4073072	UMLS
HP:0030602	UMLS:C4073073	UMLS
HP:0030603	UMLS:C3665728	UMLS
HP:0030604	UMLS:C4073074	UMLS
HP:0030605	UMLS:C4073075	UMLS
HP:0030606	UMLS:C4073076	UMLS
HP:0030607	UMLS:C4073077	UMLS
HP:0030608	UMLS:C4073078	UMLS
HP:0030609	UMLS:C4073079	UMLS
HP:0030610	UMLS:C4073080	UMLS
HP:0030611	UMLS:C4073081	UMLS
HP:0030612	UMLS:C4073082	UMLS
HP:0030613	UMLS:C4073083	UMLS
HP:0030614	UMLS:C4073084	UMLS
HP:0030615	UMLS:C4073085	UMLS
HP:0030616	UMLS:C4073086	UMLS
HP:0030617	UMLS:C4073087	UMLS
HP:0030618	UMLS:C4073088	UMLS
HP:0030619	UMLS:C4073089	UMLS
HP:0030620	UMLS:C4073090	UMLS
HP:0030621	UMLS:C4073091	UMLS
HP:0030622	UMLS:C4073092	UMLS
HP:0030623	UMLS:C4073093	UMLS
HP:0030624	UMLS:C4073094	UMLS
HP:0030625	UMLS:C4073095	UMLS
HP:0030626	UMLS:C4073096	UMLS
HP:0030627	UMLS:C4073097	UMLS
HP:0030628	UMLS:C4073098	UMLS
HP:0030629	UMLS:C4073099	UMLS
HP:0030630	UMLS:C4073100	UMLS
HP:0030631	UMLS:C4073101	UMLS
HP:0030632	UMLS:C4073102	UMLS
HP:0030633	UMLS:C4073103	UMLS
HP:0030634	UMLS:C4073104	UMLS
HP:0030635	UMLS:C4049066	UMLS
HP:0030636	UMLS:C3150833	UMLS
HP:0030637	UMLS:C0543968	UMLS
HP:0030638	UMLS:C4073105	UMLS
HP:0030639	UMLS:C4073106	UMLS
HP:0030640	UMLS:C4048798	UMLS
HP:0030641	UMLS:C4073107	UMLS
HP:0030642	MSH:C562733	MSH
HP:0030642	SNOMEDCT_US:68222009	SNOMEDCT_US
HP:0030642	UMLS:C0311338	UMLS
HP:0030643	UMLS:C4073108	UMLS
HP:0030644	UMLS:C4073109	UMLS
HP:0030645	SNOMEDCT_US:26216008	SNOMEDCT_US
HP:0030645	UMLS:C0205099	UMLS
HP:0030646	SNOMEDCT_US:14414005	SNOMEDCT_US
HP:0030646	UMLS:C0205100	UMLS
HP:0030647	UMLS:C4073110	UMLS
HP:0030648	UMLS:C4073111	UMLS
HP:0030649	UMLS:C4073112	UMLS
HP:0030650	SNOMEDCT_US:87017008	SNOMEDCT_US
HP:0030650	UMLS:C0205234	UMLS
HP:0030651	SNOMEDCT_US:524008	SNOMEDCT_US
HP:0030651	UMLS:C0205292	UMLS
HP:0030652	UMLS:C4073113	UMLS
HP:0030654	UMLS:C4073114	UMLS
HP:0030655	SNOMEDCT_US:237309005	SNOMEDCT_US
HP:0030655	UMLS:C0344363	UMLS
HP:0030656	UMLS:C4073115	UMLS
HP:0030657	SNOMEDCT_US:86256001	SNOMEDCT_US
HP:0030657	UMLS:C0269855	UMLS
HP:0030658	SNOMEDCT_US:51519001	SNOMEDCT_US
HP:0030658	UMLS:C0266788	UMLS
HP:0030659	SNOMEDCT_US:77278008	SNOMEDCT_US
HP:0030659	UMLS:C0266789	UMLS
HP:0030660	UMLS:C4073116	UMLS
HP:0030661	SNOMEDCT_US:417393008	SNOMEDCT_US
HP:0030661	UMLS:C1563272	UMLS
HP:0030662	UMLS:C4073117	UMLS
HP:0030663	UMLS:C4073118	UMLS
HP:0030664	SNOMEDCT_US:61282003	SNOMEDCT_US
HP:0030664	UMLS:C0231616	UMLS
HP:0030665	MSH:D001259	MSH
HP:0030665	UMLS:C0750940	UMLS
HP:0030666	MSH:D015861	MSH
HP:0030666	SNOMEDCT_US:61267008	SNOMEDCT_US
HP:0030666	UMLS:C0035320	UMLS
HP:0030667	SNOMEDCT_US:247100001	SNOMEDCT_US
HP:0030667	UMLS:C0474355	UMLS
HP:0030668	UMLS:C4073119	UMLS
HP:0030669	UMLS:C4073120	UMLS
HP:0030670	UMLS:C4073121	UMLS
HP:0030671	UMLS:C4073122	UMLS
HP:0030672	SNOMEDCT_US:95800001	SNOMEDCT_US
HP:0030672	UMLS:C0521770	UMLS
HP:0030673	MSH:C536075	MSH
HP:0030673	SNOMEDCT_US:232064001	SNOMEDCT_US
HP:0030673	UMLS:C1840452	UMLS
HP:0030674	UMLS:C2673646	UMLS
HP:0030675	UMLS:C4073123	UMLS
HP:0030676	UMLS:C4048833	UMLS
HP:0030677	UMLS:C4073124	UMLS
HP:0030679	UMLS:C4073125	UMLS
HP:0030680	UMLS:C4049796	UMLS
HP:0030681	UMLS:C4073289	UMLS
HP:0030682	UMLS:C1960469	UMLS
HP:0030683	MSH:D014627	MSH
HP:0030683	SNOMEDCT_US:30800001	SNOMEDCT_US
HP:0030683	UMLS:C0042267	UMLS
HP:0030684	UMLS:C4073126	UMLS
HP:0030685	UMLS:C4073127	UMLS
HP:0030686	UMLS:C4073128	UMLS
HP:0030687	UMLS:C4073129	UMLS
HP:0030688	SNOMEDCT_US:131106002	SNOMEDCT_US
HP:0030688	UMLS:C1295677	UMLS
HP:0030689	SNOMEDCT_US:131107006	SNOMEDCT_US
HP:0030689	UMLS:C1295678	UMLS
HP:0030690	SNOMEDCT_US:109622003	SNOMEDCT_US
HP:0030690	UMLS:C0426489	UMLS
HP:0030691	UMLS:C4073130	UMLS
HP:0030692	MSH:D001932	MSH
HP:0030692	NCIT:C2907	NCIT
HP:0030692	SNOMEDCT_US:126952004	SNOMEDCT_US
HP:0030692	SNOMEDCT_US:254935002	SNOMEDCT_US
HP:0030692	UMLS:C0006118	UMLS
HP:0030693	MSH:D010871	MSH
HP:0030693	MSH:D015173	MSH
HP:0030693	NCIT:C3328	NCIT
HP:0030693	SNOMEDCT_US:127026004	SNOMEDCT_US
HP:0030693	SNOMEDCT_US:359619007	SNOMEDCT_US
HP:0030693	SNOMEDCT_US:47598005	SNOMEDCT_US
HP:0030693	UMLS:C0031941	UMLS
HP:0030693	UMLS:C0038874	UMLS
HP:0030694	MSH:D010871	MSH
HP:0030694	SNOMEDCT_US:127026004	SNOMEDCT_US
HP:0030694	SNOMEDCT_US:359619007	SNOMEDCT_US
HP:0030694	SNOMEDCT_US:47598005	SNOMEDCT_US
HP:0030694	UMLS:C0031941	UMLS
HP:0030706	MSH:D011900	MSH
HP:0030706	SNOMEDCT_US:14919007	SNOMEDCT_US
HP:0030706	UMLS:C2242813	UMLS
HP:0030707	MSH:C562992	MSH
HP:0030707	UMLS:C4082952	UMLS
HP:0030708	SNOMEDCT_US:360530005	SNOMEDCT_US
HP:0030708	UMLS:C0266507	UMLS
HP:0030709	MSH:D008591	MSH
HP:0030709	SNOMEDCT_US:203994003	SNOMEDCT_US
HP:0030709	SNOMEDCT_US:414667000	SNOMEDCT_US
HP:0030709	UMLS:C0025312	UMLS
HP:0030710	SNOMEDCT_US:253120005	SNOMEDCT_US
HP:0030710	UMLS:C0431344	UMLS
HP:0030711	MSH:D052202	MSH
HP:0030711	UMLS:C1399870	UMLS
HP:0030712	MSH:D006175	MSH
HP:0030712	SNOMEDCT_US:48236007	SNOMEDCT_US
HP:0030712	UMLS:C0156372	UMLS
HP:0030713	MSH:C536535	MSH
HP:0030713	SNOMEDCT_US:253194008	SNOMEDCT_US
HP:0030713	UMLS:C0431420	UMLS
HP:0030714	UMLS:C1390676	UMLS
HP:0030715	SNOMEDCT_US:50513008	SNOMEDCT_US
HP:0030715	UMLS:C0265776	UMLS
HP:0030716	MSH:D009436	MSH
HP:0030716	SNOMEDCT_US:203923004	SNOMEDCT_US
HP:0030716	UMLS:C0702169	UMLS
HP:0030717	SNOMEDCT_US:57341009	SNOMEDCT_US
HP:0030717	UMLS:C0270250	UMLS
HP:0030718	SNOMEDCT_US:67751000119106	SNOMEDCT_US
HP:0030718	UMLS:C0748427	UMLS
HP:0030719	SNOMEDCT_US:253381001	SNOMEDCT_US
HP:0030719	UMLS:C0344745	UMLS
HP:0030720	UMLS:C4280801	UMLS
HP:0030721	UMLS:C1849370	UMLS
HP:0030722	SNOMEDCT_US:253813000	SNOMEDCT_US
HP:0030722	UMLS:C0431603	UMLS
HP:0030723	UMLS:C4280800	UMLS
HP:0030724	MSH:D020863	MSH
HP:0030724	SNOMEDCT_US:277333006	SNOMEDCT_US
HP:0030724	UMLS:C0349606	UMLS
HP:0030725	MSH:D009436	MSH
HP:0030725	SNOMEDCT_US:253127008	SNOMEDCT_US
HP:0030725	SNOMEDCT_US:41353005	SNOMEDCT_US
HP:0030725	UMLS:C0027806	UMLS
HP:0030726	UMLS:C4280799	UMLS
HP:0030727	UMLS:C4280680	UMLS
HP:0030728	SNOMEDCT_US:60220000	SNOMEDCT_US
HP:0030728	UMLS:C0265549	UMLS
HP:0030729	UMLS:C4280798	UMLS
HP:0030730	UMLS:C4280797	UMLS
HP:0030731	MSH:D002277	MSH
HP:0030731	"NCIT:C2916 ""Carcinoma"""	NCIT
HP:0030731	SNOMEDCT_US:68453008	SNOMEDCT_US
HP:0030731	UMLS:C0007097	UMLS
HP:0030732	UMLS:C4255215	UMLS
HP:0030733	UMLS:C4280796	UMLS
HP:0030735	UMLS:C2609249	UMLS
HP:0030736	SNOMEDCT_US:281561000	SNOMEDCT_US
HP:0030736	UMLS:C0559459	UMLS
HP:0030737	UMLS:C4280795	UMLS
HP:0030738	UMLS:C4280794	UMLS
HP:0030739	UMLS:C4280793	UMLS
HP:0030740	UMLS:C4280792	UMLS
HP:0030741	"NCIT:C6438 ""Mediastinal teratoma"""	NCIT
HP:0030741	UMLS:C1334682	UMLS
HP:0030742	SNOMEDCT_US:370483001	SNOMEDCT_US
HP:0030742	UMLS:C1299892	UMLS
HP:0030743	UMLS:C4280791	UMLS
HP:0030744	UMLS:C4280790	UMLS
HP:0030745	SNOMEDCT_US:233990006	SNOMEDCT_US
HP:0030745	UMLS:C0398357	UMLS
HP:0030746	SNOMEDCT_US:23276006	SNOMEDCT_US
HP:0030746	UMLS:C0240059	UMLS
HP:0030747	UMLS:C4280789	UMLS
HP:0030748	SNOMEDCT_US:276650005	SNOMEDCT_US
HP:0030748	UMLS:C0475737	UMLS
HP:0030749	UMLS:C4280788	UMLS
HP:0030750	UMLS:C4280787	UMLS
HP:0030751	UMLS:C4280786	UMLS
HP:0030752	SNOMEDCT_US:42758002	SNOMEDCT_US
HP:0030752	UMLS:C0155241	UMLS
HP:0030753	UMLS:C4280785	UMLS
HP:0030754	MSH:D014496	MSH
HP:0030754	SNOMEDCT_US:17234001	SNOMEDCT_US
HP:0030754	UMLS:C0041915	UMLS
HP:0030755	UMLS:C4280784	UMLS
HP:0030756	UMLS:C4280783	UMLS
HP:0030757	SNOMEDCT_US:299709002	SNOMEDCT_US
HP:0030757	UMLS:C0518988	UMLS
HP:0030758	UMLS:C4280782	UMLS
HP:0030759	UMLS:C4280781	UMLS
HP:0030760	SNOMEDCT_US:197660000	SNOMEDCT_US
HP:0030760	UMLS:C0151650	UMLS
HP:0030761	UMLS:C4280780	UMLS
HP:0030762	UMLS:C4054531	UMLS
HP:0030763	UMLS:C4280779	UMLS
HP:0030764	MSH:D009794	MSH
HP:0030764	SNOMEDCT_US:410042009	SNOMEDCT_US
HP:0030764	UMLS:C0028817	UMLS
HP:0030765	MSH:D020184	MSH
HP:0030765	SNOMEDCT_US:89675003	SNOMEDCT_US
HP:0030765	UMLS:C0037320	UMLS
HP:0030766	MSH:D004433	MSH
HP:0030766	SNOMEDCT_US:16001004	SNOMEDCT_US
HP:0030766	SNOMEDCT_US:162356005	SNOMEDCT_US
HP:0030766	UMLS:C0013456	UMLS
HP:0030767	SNOMEDCT_US:31248004	SNOMEDCT_US
HP:0030767	UMLS:C0266725	UMLS
HP:0030769	MSH:D009436	MSH
HP:0030769	SNOMEDCT_US:84461004	SNOMEDCT_US
HP:0030769	UMLS:C0266453	UMLS
HP:0030770	MSH:D009436	MSH
HP:0030770	SNOMEDCT_US:32219008	SNOMEDCT_US
HP:0030770	UMLS:C0152426	UMLS
HP:0030771	SNOMEDCT_US:64298006	SNOMEDCT_US
HP:0030771	UMLS:C0158473	UMLS
HP:0030772	SNOMEDCT_US:205211001	SNOMEDCT_US
HP:0030772	UMLS:C0431996	UMLS
HP:0030773	MSH:D015835	MSH
HP:0030773	SNOMEDCT_US:49823009	SNOMEDCT_US
HP:0030773	UMLS:C0152134	UMLS
HP:0030774	MSH:D008933	MSH
HP:0030774	SNOMEDCT_US:125429001	SNOMEDCT_US
HP:0030774	UMLS:C0026244	UMLS
HP:0030775	UMLS:C4280778	UMLS
HP:0030776	UMLS:C4280777	UMLS
HP:0030777	UMLS:C4280776	UMLS
HP:0030778	UMLS:C4280775	UMLS
HP:0030779	SNOMEDCT_US:55709000	SNOMEDCT_US
HP:0030779	UMLS:C0266680	UMLS
HP:0030780	UMLS:C4280774	UMLS
HP:0030781	UMLS:C4280773	UMLS
HP:0030782	UMLS:C4280772	UMLS
HP:0030783	UMLS:C4280771	UMLS
HP:0030784	MSH:D000849	MSH
HP:0030784	SNOMEDCT_US:10325006	SNOMEDCT_US
HP:0030784	UMLS:C0003113	UMLS
HP:0030785	UMLS:C4280770	UMLS
HP:0030786	SNOMEDCT_US:56170001	SNOMEDCT_US
HP:0030786	UMLS:C0085635	UMLS
HP:0030787	UMLS:C4280769	UMLS
HP:0030788	SNOMEDCT_US:18070006	SNOMEDCT_US
HP:0030788	UMLS:C0021092	UMLS
HP:0030789	UMLS:C1382811	UMLS
HP:0030790	UMLS:C4280768	UMLS
HP:0030791	UMLS:C4280767	UMLS
HP:0030792	MSH:D007573	MSH
HP:0030792	SNOMEDCT_US:126634001	SNOMEDCT_US
HP:0030792	UMLS:C0022364	UMLS
HP:0030793	UMLS:C4280766	UMLS
HP:0030794	UMLS:C4280765	UMLS
HP:0030795	UMLS:C4280764	UMLS
HP:0030796	UMLS:C4280763	UMLS
HP:0030797	UMLS:C4280762	UMLS
HP:0030798	UMLS:C4280761	UMLS
HP:0030799	MSH:D003398	MSH
HP:0030799	SNOMEDCT_US:4191007	SNOMEDCT_US
HP:0030799	UMLS:C0265534	UMLS
HP:0030800	UMLS:C4280760	UMLS
HP:0030801	UMLS:C4280759	UMLS
HP:0030802	SNOMEDCT_US:700264006	SNOMEDCT_US
HP:0030802	UMLS:C1861656	UMLS
HP:0030803	UMLS:C1853986	UMLS
HP:0030804	SNOMEDCT_US:69192004	SNOMEDCT_US
HP:0030804	UMLS:C0546956	UMLS
HP:0030805	UMLS:C4280758	UMLS
HP:0030806	UMLS:C4280757	UMLS
HP:0030807	UMLS:C1610609	UMLS
HP:0030808	UMLS:C4280756	UMLS
HP:0030809	UMLS:C4280755	UMLS
HP:0030810	UMLS:C4280754	UMLS
HP:0030811	MSH:D005926	MSH
HP:0030811	SNOMEDCT_US:30731004	SNOMEDCT_US
HP:0030811	UMLS:C0017672	UMLS
HP:0030812	SNOMEDCT_US:46689006	SNOMEDCT_US
HP:0030812	UMLS:C0272386	UMLS
HP:0030813	SNOMEDCT_US:249393008	SNOMEDCT_US
HP:0030813	SNOMEDCT_US:300277007	SNOMEDCT_US
HP:0030813	UMLS:C0576999	UMLS
HP:0030814	UMLS:C4280753	UMLS
HP:0030815	UMLS:C0238467	UMLS
HP:0030816	MSH:D005889	MSH
HP:0030816	SNOMEDCT_US:4356008	SNOMEDCT_US
HP:0030816	UMLS:C0017572	UMLS
HP:0030817	UMLS:C4280752	UMLS
HP:0030818	SNOMEDCT_US:238718006	SNOMEDCT_US
HP:0030818	SNOMEDCT_US:86393005	SNOMEDCT_US
HP:0030818	UMLS:C0263526	UMLS
HP:0030819	UMLS:C4280751	UMLS
HP:0030820	UMLS:C3277348	UMLS
HP:0030821	UMLS:C4280750	UMLS
HP:0030822	UMLS:C4280749	UMLS
HP:0030823	UMLS:C2674403	UMLS
HP:0030824	UMLS:C4280748	UMLS
HP:0030825	SNOMEDCT_US:247144003	SNOMEDCT_US
HP:0030825	UMLS:C0423420	UMLS
HP:0030826	UMLS:C4280682	UMLS
HP:0030828	MSH:D012135	MSH
HP:0030828	SNOMEDCT_US:56018004	SNOMEDCT_US
HP:0030828	UMLS:C0043144	UMLS
HP:0030829	SNOMEDCT_US:301273002	SNOMEDCT_US
HP:0030829	UMLS:C0231856	UMLS
HP:0030830	MSH:D012135	MSH
HP:0030830	SNOMEDCT_US:48409008	SNOMEDCT_US
HP:0030830	UMLS:C0034642	UMLS
HP:0030831	MSH:D012135	MSH
HP:0030831	SNOMEDCT_US:24612001	SNOMEDCT_US
HP:0030831	UMLS:C0035508	UMLS
HP:0030832	SNOMEDCT_US:28167005	SNOMEDCT_US
HP:0030832	UMLS:C0271408	UMLS
HP:0030833	MSH:D019547	MSH
HP:0030833	SNOMEDCT_US:81680005	SNOMEDCT_US
HP:0030833	UMLS:C0007859	UMLS
HP:0030834	MSH:D020069	MSH
HP:0030834	SNOMEDCT_US:45326000	SNOMEDCT_US
HP:0030834	UMLS:C0037011	UMLS
HP:0030835	SNOMEDCT_US:74323005	SNOMEDCT_US
HP:0030835	UMLS:C0239266	UMLS
HP:0030836	SNOMEDCT_US:202482009	SNOMEDCT_US
HP:0030836	SNOMEDCT_US:56608008	SNOMEDCT_US
HP:0030836	UMLS:C0221785	UMLS
HP:0030837	SNOMEDCT_US:18876004	SNOMEDCT_US
HP:0030837	UMLS:C0239589	UMLS
HP:0030838	SNOMEDCT_US:49218002	SNOMEDCT_US
HP:0030838	UMLS:C0019559	UMLS
HP:0030839	SNOMEDCT_US:30989003	SNOMEDCT_US
HP:0030839	UMLS:C0231749	UMLS
HP:0030840	SNOMEDCT_US:202490009	SNOMEDCT_US
HP:0030840	SNOMEDCT_US:247373008	SNOMEDCT_US
HP:0030840	UMLS:C0238656	UMLS
HP:0030841	SNOMEDCT_US:285365001	SNOMEDCT_US
HP:0030841	UMLS:C0241416	UMLS
HP:0030842	UMLS:C4280747	UMLS
HP:0030843	SNOMEDCT_US:16573007	SNOMEDCT_US
HP:0030843	UMLS:C0268407	UMLS
HP:0030844	UMLS:C4280746	UMLS
HP:0030845	UMLS:C4280745	UMLS
HP:0030846	UMLS:C4280744	UMLS
HP:0030847	SNOMEDCT_US:62436006	SNOMEDCT_US
HP:0030847	UMLS:C0520860	UMLS
HP:0030848	SNOMEDCT_US:22447003	SNOMEDCT_US
HP:0030848	UMLS:C0520861	UMLS
HP:0030849	SNOMEDCT_US:72196001	SNOMEDCT_US
HP:0030849	UMLS:C0239949	UMLS
HP:0030850	UMLS:C0855322	UMLS
HP:0030851	UMLS:C4280743	UMLS
HP:0030852	UMLS:C0855323	UMLS
HP:0030853	MSH:D059446	MSH
HP:0030853	SNOMEDCT_US:14821001	SNOMEDCT_US
HP:0030853	SNOMEDCT_US:24614000	SNOMEDCT_US
HP:0030853	UMLS:C0266642	UMLS
HP:0030854	SNOMEDCT_US:111534007	SNOMEDCT_US
HP:0030854	UMLS:C0155359	UMLS
HP:0030855	SNOMEDCT_US:231888000	SNOMEDCT_US
HP:0030855	UMLS:C0339206	UMLS
HP:0030856	SNOMEDCT_US:87819007	SNOMEDCT_US
HP:0030856	UMLS:C0155360	UMLS
HP:0030857	UMLS:C4280742	UMLS
HP:0030858	MSH:D016739	MSH
HP:0030858	SNOMEDCT_US:32709003	SNOMEDCT_US
HP:0030858	UMLS:C0085281	UMLS
HP:0030859	UMLS:C4280741	UMLS
HP:0030860	UMLS:C4280740	UMLS
HP:0030861	UMLS:C4280739	UMLS
HP:0030862	UMLS:C4280738	UMLS
HP:0030863	SNOMEDCT_US:21558008	SNOMEDCT_US
HP:0030863	SNOMEDCT_US:248568003	SNOMEDCT_US
HP:0030863	UMLS:C0277873	UMLS
HP:0030864	SNOMEDCT_US:6442005	SNOMEDCT_US
HP:0030864	UMLS:C0425470	UMLS
HP:0030865	UMLS:C4280737	UMLS
HP:0030866	UMLS:C4280736	UMLS
HP:0030867	SNOMEDCT_US:253243008	SNOMEDCT_US
HP:0030867	UMLS:C0431460	UMLS
HP:0030868	SNOMEDCT_US:87310001	SNOMEDCT_US
HP:0030868	UMLS:C0266429	UMLS
HP:0030869	MSH:C537770	MSH
HP:0030869	SNOMEDCT_US:371015003	SNOMEDCT_US
HP:0030869	UMLS:C1261504	UMLS
HP:0030870	UMLS:C4280735	UMLS
HP:0030871	UMLS:C4280734	UMLS
HP:0030872	UMLS:C4280733	UMLS
HP:0030873	UMLS:C4280732	UMLS
HP:0030874	UMLS:C4280731	UMLS
HP:0030875	UMLS:C4280730	UMLS
HP:0030876	SNOMEDCT_US:30261008	SNOMEDCT_US
HP:0030876	UMLS:C0520850	UMLS
HP:0030877	UMLS:C4280729	UMLS
